source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
167,38,6,0.00114,0.009900990099009900990099009901,0,6,0,0.0,0.00114,0.0,0,0.009900990099009900990099009901,0
27,16,4,0.4355,3.685090385538313869780835066,3,1,0,0.2987,0.1368,0.0,2.542233242681171012637977923,1.142857142857142857142857143,0
1158,1416,1,0,0,0,1,0,0.0,0,0.0,0,0,0
148,931,6,0.0775,1.050346031833100207527677976,2,1,3,0,0.0262,0.0513,0,0.6048014773776546629732225300,0.4455445544554455445544554455
430,4361,2,0,0,2,0,0,0,0.0,0.0,0,0,0
631,2420,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1039,3684,4,0,0,2,0,2,0,0.0,0,0,0,0
1533,16795,2,0,0,0,1,1,0.0,0,0,0,0,0
355,3008,8,0.00166,0.02917185436710054706659120920,6,0,2,0.00166,0.0,0,0.02917185436710054706659120920,0,0
142,3302,4,0,0,0,3,1,0.0,0,0,0,0,0
610,1108,3,0,0,2,0,1,0,0.0,0,0,0,0
1005,800,8,0.07072,1.015801916137862386462610427,3,3,2,0.0308,0,0.03992,0.6432748538011695906432748538,0,0.3725270623366927958193355729
2581,430,3,0,0,2,1,0,0,0,0.0,0,0,0
1132,405,4,0,0,3,1,0,0,0,0.0,0,0,0
1047,5,5,0,0,4,1,0,0,0,0.0,0,0,0
26789,46,4,0,0,4,0,0,0,0.0,0.0,0,0,0
430,4554,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1038,4031,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2,826,1,0,0,0,1,0,0.0,0,0.0,0,0,0
641,22,5,0.0331,0.2765246449456975772765246449,4,0,1,0,0.0,0.0331,0,0,0.2765246449456975772765246449
31,1020,5,0.1562,3.186454508363933088535291718,1,4,0,0,0.1562,0.0,0,3.186454508363933088535291718,0
15,4,8,0.00285,0.03225806451612903225806451613,5,2,1,0,0.00285,0,0,0.03225806451612903225806451613,0
1071,1020,4,0,0,1,2,1,0,0,0,0,0,0
131,1532,2,0,0,1,1,0,0,0,0.0,0,0,0
2296,681,4,0,0,3,1,0,0,0,0.0,0,0,0
46,32405,1,0,0,1,0,0,0,0.0,0.0,0,0,0
110,39,1,0.00285,0.06578947368421052631578947368,1,0,0,0.00285,0.0,0.0,0.06578947368421052631578947368,0,0
984,873,3,0,0,1,0,2,0,0.0,0,0,0,0
41,89,1,0,0,1,0,0,0,0.0,0.0,0,0,0
512,2455,6,0,0,6,0,0,0,0.0,0.0,0,0,0
190,18,2,0.00285,0.06578947368421052631578947368,0,2,0,0.0,0.00285,0.0,0,0.06578947368421052631578947368,0
1082,6195,1,0.1368,0.8888888888888888888888888889,0,1,0,0.0,0.1368,0.0,0,0.8888888888888888888888888889,0
80,89,1,0.00028,0.006549707602339181286549707602,1,0,0,0.00028,0.0,0.0,0.006549707602339181286549707602,0,0
630,12588,1,0,0,1,0,0,0,0.0,0.0,0,0,0
82,15,4,0.0684,0.7741935483870967741935483871,1,2,1,0,0.0684,0,0,0.7741935483870967741935483871,0
1533,1084,2,0.057,0.4761904761904761904761904762,1,1,0,0.057,0,0.0,0.4761904761904761904761904762,0,0
984,338,1,0,0,0,1,0,0.0,0,0.0,0,0,0
377,750,1,0.0285,0.5813953488372093023255813953,0,1,0,0.0,0.0285,0.0,0,0.5813953488372093023255813953,0
641,1110,1,0,0,0,1,0,0.0,0,0.0,0,0,0
127,16,3,0.00114,0.02631578947368421052631578947,2,0,1,0,0.0,0.00114,0,0,0.02631578947368421052631578947
276,3522,9,0,0,3,0,6,0,0.0,0,0,0,0
1290,1147,1,0,0,1,0,0,0,0.0,0.0,0,0,0
995,1423,6,0.0114,0.2302334880001487776982230364,3,2,1,0,0.0114,0,0,0.2302334880001487776982230364,0
289,543,9,0.09578,1.455267974328408529904032559,2,5,2,0.03538,0.0399,0.0205,0.4399029488615154908547965659,0.7833333333333333333333333333,0.2320316921335597057159026599
800,10670,2,0,0,2,0,0,0,0.0,0.0,0,0,0
800,4941,1,0.057,0.6578947368421052631578947368,0,1,0,0.0,0.057,0.0,0,0.6578947368421052631578947368,0
448,252,2,0.0257,0.2398282941396043299738708473,2,0,0,0.0257,0.0,0.0,0.2398282941396043299738708473,0,0
398,380,32,0,0,28,3,1,0,0,0,0,0,0
418,31,3,0.1625,3.594212804739120528594212804,1,2,0,0.057,0.1055,0.0,1.190476190476190476190476190,2.403736614262930052403736614,0
150,993,7,0,0,3,4,0,0,0,0.0,0,0,0
3010,12321,1,0,0,1,0,0,0,0.0,0.0,0,0,0
337,855,1,0,0,1,0,0,0,0.0,0.0,0,0,0
46,1210,11,0.03306,0.4812178605071036425748319000,8,2,1,0.02964,0.00342,0,0.4022704920860510109958845316,0.07894736842105263157894736842,0
