source,target,weight
150,3302,1
1041,2972,1
1041,1421,1
3709,331,2
358,1071,1
1041,1159,1
148,371,1
46,2655,1
862,276,1
11,1158,1
6195,1038,2
131,5,1
410,1210,3
410,26969,1
130,26789,2
1095,1158,1
379,1078,1
398,4326,1
995,1078,1
398,380,6
12,1388,1
1237,16795,1
350,3724,1
931,1148,2
13,2296,2
931,1031,1
252,1387,5
398,862,1
6195,9241,1
6574,22045,1
506,4326,2
410,4271,1
985,1035,3
252,800,3
1050,2867,1
458,1103,1
1049,3709,3
630,2420,1
1387,4084,1
2288,873,1
281,1108,1
1148,1533,1
12,4085,1
800,862,1
583,964,1
15,109,1
1082,405,1
631,36,1
12,839,2
398,16214,1
58,415,1
1533,366,2
4,122,1
506,4718,2
1038,430,1
31,82,1
1627,3522,2
1038,4558,1
252,142,1
6574,38479,1
237,11596,1
410,2239,1
19,4553,1
368,3709,1
416,749,2
5107,10,1
1025,10643,2
21283,3302,1
762,349,4
379,3717,1
1038,13562,1
131,368,2
46,12361,1
26,595,1
156,44,1
148,6699,1
332,3368,1
417,1081,1
416,26789,1
641,347,1
7055,1084,1
86,630,1
252,4031,2
1387,4554,2
42,35,1
252,4114,1
3008,349,1
3709,11000,2
1071,379,1
252,2790,3
5,2919,3
13,2497,1
506,1038,1
458,1390,1
1123,337,1
8970,704,1
405,2805,2
2288,164,2
1025,4103,1
25449,65,1
416,607,1
720,1244,1
1429,5107,1
354,595,1
458,5227,1
1082,1397,1
1175,667,1
1041,1160,1
430,10348,2
1003,677,2
405,1010,2
610,940,2
130,1415,2
1050,3368,2
162,1159,1
180,46,1
12,723,1
358,2455,1
164,3684,1
86,1533,1
5358,4297,1
273,1377,2
398,2921,1
3368,1532,2
506,704,1
130,12,1
16795,1159,1
3,180,1
46,1103,1
1104,380,1
800,22045,2
31,289,2
1038,3037,1
458,1408,2
800,4750,1
750,1081,1
130,22045,3
862,2254,1
873,931,1
4083,4106,1
720,130,1
148,1123,1
1082,417,1
289,2793,1
5,4271,1
506,56966,1
379,1150,1
31,3613,1
415,1160,1
46,1385,2
416,3522,1
16795,7077,1
82,4,3
16,79,1
583,221,1
1038,1388,1
800,4361,1
19396,130,1
289,244,1
237,1184,1
290,2067,1
839,164,1
749,32125,1
762,1078,1
931,2796,1
355,1088,2
16795,3277,1
12,1047,1
543,1237,1
276,3739,2
86,89,1
1039,2455,1
714,1017,1
405,419,1
1038,19164,1
984,1035,2
1049,897,2
350,399,1
39,127,2
1025,276,1
826,648,1
621,641,1
368,630,2
