Id,Label,League
20968,F.S. Sestrese Calcio 1919,Other
12118,UMF Víkingur Ólafsvík,Other
28241,Brantford Galaxy SC,Other
26103,AD Limonense,Other
2751,Gölcükspor,Other
1471,DJK Vilzing,Other
19001,FK Mohelnice,Other
3721,Alfreton Town,Other
31175,Galbiatese Oggiono,Other
29301,Beijing BSU,Other
18457,FE Figueres,Other
12429,Saturn 2 Ramenskoe,Other
28403,Xerxes DZB,Other
8422,Clube Atlético Sorocaba (SP),Other
3718,Pakhtakor Tashkent,Other
29785,ASKO Kara,Other
24032,Mezőkövesd Zsóry FC,Other
22597,Club Atlético Temperley U19,Other
22563,Oxford City FC,Other
6494,VSV TONEGIDO Voorburg,Other
32119,SC Vallée d’Aoste,Other
21822,VV Drachtster Boys,Other
10838,SAS Epinal,Other
12383,Gaskispor,Other
49394,KAA Gent U17,Other
42239,Cheminots de Cotonou,Other
11177,Fleetwood Town,Other
22534,SSD Sangiorgese Calcio 1922,Other
10958,Milan Primavera,Other
17209,Al-Wahda Mekka,Other
2433,CSD Colo Colo,Other
25823,Santa Maria FC,Other
190,FC Copenhagen,Other
8658,APR FC Kigali,Other
1098,Stockport County,Other
6226,SCP Ruzomberok,Other
9851,Iskenderun Demir Celikspor,Other
5724,Randers FC,Other
9262,Fulham FC U23,Other
53283,CD El Ejido 2012,Other
18477,Nistru Otaci,Other
2824,Ajax Amsterdam U19,Other
15515,Gornik Zabrze U19,Other
14891,FBC Saronno 1910,Other
50965,Atlético dos Arcos,Other
12052,FK Ryazan,Other
2741,Baltika Kaliningrad,Other
35456,AO Kymis,Other
5585,Barletta 1922,Other
29793,Cardiff City U23,Other
4271,US Triestina,Other
11066,FK Sloboda Uzice,Other
2794,Havant & Waterlooville FC,Other
392,1.FC Bocholt,Other
3053,Northwich Victoria,Other
35388,Ríver Atlético Clube (PI),Other
4090,AS Gualdo Casacastalda,Other
21597,Eordaikos 2007,Other
4959,Otelul Galati,Other
113,FC Carl Zeiss Jena,Other
9908,Notodden FK,Other
3064,Hereford United (liq.),Other
20664,Menemen Belediyespor,Other
1564,FC Rouen 1899,Other
2407,CF Monterrey,Other
21241,APOEL Nikosia U21,Other
45269,Erokspor,Other
3085,KM Torhout,Other
54359,ASD Troina,Other
27902,SC Alba,Other
15826,Perak TBG FC,Other
35119,AC Alcanenense,Other
11998,Atalanta Primavera,Other
14699,Sport Club Corinthians Paulista U20,Other
38186,Al-Fahaheel Sporting Club,Other
50852,TKI Soma Linyitspor,Other
13810,Club Universitario de Sucre,Other
4950,NK Otok,Other
8816,Dallas Burn,Other
1225,FC Haka,Other
4103,AC Lumezzane,Other
7483,FC Türkiyemspor Amsterdam,Other
6108,Hetman Zamosc,Other
60529,FC Shabab Al-Ahli Dubai,Other
282,FK Sarajevo,Other
12405,Real Unión Club,Other
10745,Diables Noirs Brazzaville,Other
6064,Belvedere FC,Other
7,El Ahly Cairo,Other
2257,ES Wasquehal,Other
12318,Málaga CF U19,Other
3901,RACS Couillet,Other
6181,FK Jurmala,Other
16198,FK Atyrau,Other
22066,Olé Brasil Futebol Clube (SP),Other
11215,FK Olimpik Sarajevo ,Other
4574,Gümüshane Doganspor,Other
16981,Club de Gimnasia y Esgrima La Plata II,Other
1191,Falkirk FC,Other
10761,Al-Jamahiriyah,Other
33783,FK RFS,Other
43322,FK Borac Kozarska Dubica,Other
30739,Dainava Alytus,Other
15581,Vitória Guimarães SC U19,Other
44650,Atlético Venezuela B,Other
253,Torpedo Kutaisi,Other
27458,AC Sant'Angelo 1907,Other
9955,West Ham United U18,Other
34559,La Hoya Lorca CF,Other
29959,AO Chania U20,Other
7670,SO Cassis Carnoux,Other
432,Chicago Fire,Other
23653,Qormi FC,Other
1526,FSV Ludwigshafen Oggersheim,Other
55091,Sudnobudivnyk Mykolaiv,Other
32135,AC Formigine,Other
23829,Sociedade Esportiva Matonense,Other
17428,Juventud de Las Piedras,Other
37983,Yeni Amasyaspor,Other
4521,Besiktas JK U21,Other
27462,AC Este 1920,Other
9826,Olbia Calcio,Other
35165,Club Real Santa Cruz,Other
24319,Diyarbakir Kayapinar Belediyespor,Other
6407,Dinamo St. Petersburg,Other
16663,FC Valenciennes B,Other
10409,AO Koropi,Other
16786,Kjöbenhavns Boldklub (FCK II),Other
7969,AE Kos,Other
18844,CD Suchitepéquez,Other
25246,NK Tresnjevka Zagreb,Other
27527,ASD Sporting Terni,Other
10855,Stade Raphaëlois,Other
4779,SC Heerenveen U19,Other
35387,Ratchaburi Mitr Phol FC,Other
10234,Rudar Labin,Other
3020,Alloa Athletic FC,Other
52519,Barra Futebol Clube (SC),Other
1169,Blau-Gelb Laubsdorf,Other
6938,Birmingham City U18,Other
3371,Cheltenham Town,Other
3304,SV Straßwalchen,Other
9103,Deportes Cobreloa,Other
23804,Amanat Baghdad,Other
53537,Rignanese Calcio,Other
18154,VV Gemert,Other
46196,AC Mestre,Other
11836,FK Hajduk Belgrad,Other
2419,Atletico River Plate Montevideo,Other
25216,Esporte Clube Mamoré (MG),Other
22048,Scafatese Calcio 1922,Other
2500,Parramatta Power,Other
7006,Melbourne Victory,Other
31620,Atromitos Piraeus,Other
428,Górnik Zabrze,Other
30703,Royal Géants Athois,Other
10871,Rio Branco Football Club (AC),Other
7046,Estrela Vendas Novas,Other
45277,Kerala Blasters FC,Other
9131,Al-Hazm,Other
53756,Team BEJUNE U18,Other
4469,TuS FC Arnfels,Other
12045,Dinamo Stavropol,Other
22579,Torpedo-ZiL Moskau,Other
10315,NK Papuk Orahovica,Other
22203,AC Giacomense,Other
27291,Telefonat Beni Suef,Other
19215,PFC Minyor Pernik,Other
6919,FC Bassin d'Arcachon,Other
4907,Madureira Esporte Clube (RJ),Other
11252,FK Zeljeznicar Sarajevo U19,Other
1178,Harbour View,Other
13687,União Recreativa dos Trabalhadores (MG),Other
22258,USD Lavagnese 1919,Other
62586,Mekelle Kenema FC,Other
23581,V-Varen Nagasaki,Other
55366,SC Bocognano Gravona,Other
42609,Aubagne FC,Other
18667,CF Atlético Ciudad,Other
10043,SC Maria da Fonte,Other
15906,Bruk-Bet Termalica Nieciecza,Other
19367,SS Tritium 1908,Other
11932,Associação Desportiva Cabofriense (RJ),Other
111,Rot-Weiß Erfurt,Other
6953,KFC Wevelgem City,Other
73232,FK Tomsk,Other
34138,AC Loanesi San Francesco,Other
3258,Shamrock Rovers,Other
3193,Football Kingz FC,Other
4751,Sporting Pombal,Other
14842,Club Atlético Vélez Sarsfield II,Other
815,Al-Shaab CSC,Other
448,FK Vojvodina Novi Sad,Other
9681,Verbroedering Geel-Meerhout,Other
2618,Olympique Alès,Other
22200,ASD Imperia 1923,Other
9539,GD Interclube Luanda,Other
20777,Mostransgaz Gazoprovod,Other
50861,RES Acrenoise,Other
25342,San Nicolò Calcio Teramo,Other
6130,VV Ter Leede,Other
1461,1.FC Köln U19,Other
15824,Pahang FA,Other
43119,Hapoel Katamon Jerusalem,Other
22064,Brasa Futebol Clube (SP),Other
24240,ASC Niarry Tally,Other
1955,Djoliba AC Bamako,Other
16953,Akwa United,Other
2784,APOEL Nicosia,Other
8641,Stal Stalowa Wola,Other
1515,Zonguldak Kömürspor,Other
30154,KF Himara,Other
139,Kickers Emden,Other
2583,NK Sloga Nova Gradiska,Other
15897,El Ahly Cairo U19,Other
46811,FK Blansko,Other
2283,Vasalunds IF,Other
17659,Esporte Clube Juventude B,Other
27913,Berekum Arsenal,Other
18036,DHC Delft,Other
23052,ASD Sarzanese Calcio,Other
3159,RFC Lüttich,Other
20784,FC Licartovce,Other
1165,FC Martigues,Other
28004,NK Tekstilac-Ravnice,Other
6158,ASK Schwadorf 1936,Other
3622,IFK Värnamo,Other
20844,Real Avilés CF,Other
4554,FC Südtirol-Alto Adige,Other
859,AC Merlan Lome,Other
5647,Rostocker FC 1895,Other
42839,Panthère Sportive du Ndé,Other
40553,Lynx FC,Other
9875,Club Libertad Asunción,Other
8819,FK Javor-Matis Ivanjica,Other
44698,HNK Rijeka II,Other
5409,KFC Evergem Center,Other
9168,Houston Dynamo,Other
30510,KFC Schoten SK,Other
1906,US Rail Thies,Other
20699,Bursa Nilüferspor,Other
31122,Iskenderunspor 1967,Other
13297,Deportivo Táchira,Other
22075,Mladost Antin,Other
8687,Ceahlaul Piatra Neamt,Other
59106,AE Lefkimmis,Other
15511,Hume City FC,Other
48726,Rukh Vynnyky,Other
3260,ASK Voitsberg,Other
7084,CA Petróleos Luanda,Other
54354,Union Feltre,Other
17959,FK Vitebsk,Other
15098,Club Atlético Boca Juniors U20,Other
10167,Al Emirates,Other
53167,TJ Malse Roudne,Other
4380,Assyriska FF,Other
8026,CF Os Marialvas,Other
2047,AC Bellinzona,Other
3463,Glenavon FC,Other
7776,KFC Duffel,Other
59009,NK Osijek II,Other
3140,FK Hajduk Kula,Other
22220,FC Astana,Other
3857,A.B.Kizilcahamam Belediyespor,Other
3697,Morecambe FC,Other
51654,Feyenoord U17,Other
15069,Esporte Clube Juventude U20,Other
37758,Sheffield Wednesday U23,Other
9006,AD Oeiras,Other
21601,Odysseas Anagennisis,Other
4389,BNZ Tirol U19,Other
42822,AKA SK Austria Kärnten U17,Other
22705,WSC Waalwijk,Other
18617,ADCE Diogo Cão,Other
3227,UCLA Bruins (Univ. of California Los Angeles),Other
2049,KF Tirana,Other
463,Schwarz-Weiß Essen,Other
21511,SC Wegberg,Other
12869,Nantwich Town FC,Other
6689,CF Gandía,Other
61124,Ellera,Other
2804,Barnet FC,Other
37776,Dotieas Agias,Other
71,Stuttgarter Kickers,Other
21331,AS Pordenone Calcio,Other
988,Oxford United,Other
15022,Caykur Rizespor U21,Other
40683,OFC Russel Gabcikovo,Other
13294,Slavoj Kojetin,Other
3484,Lierse SK U19,Other
24898,AC Renate,Other
21283,SCG Muangthong United,Other
986,Cambridge United,Other
14953,SC Cambuur-Leeuwarden U19,Other
4409,FC Zeltweg,Other
12639,Delta Tulcea,Other
12064,Sportacademclub Moskau,Other
6662,Amurrio Club,Other
20375,JS Saint-Pierroise,Other
1137,FC Eintracht Rheine,Other
4255,AC Arezzo,Other
37742,ASA Parnassos,Other
41345,AS Rigas Fereos,Other
6078,Paykan FC,Other
12583,Iraty Sport Club (PR),Other
8577,FK Drina Zvornik,Other
8505,Fiorentina Primavera,Other
4537,SC Xaverov,Other
3722,Hinckley United (liq.),Other
17195,Hatta Club,Other
5679,Arsenal FC U18,Other
42922,CF Cullera,Other
1076,Esteghlal FC,Other
15818,Kedah FA,Other
991,Wimbledon FC,Other
1277,FC Schaffhausen,Other
20298,Almere City FC U21,Other
42078,Vilankulo FC,Other
19109,AC Mezzocorona,Other
27824,FC Klaipeda,Other
14516,ASV Steinbrunn,Other
19726,Granit Mikashevichi,Other
14295,Metalurg Donetsk U19,Other
40188,Atlético de San Luis,Other
20593,FK Spisska Nova Ves,Other
49610,Trastevere Calcio,Other
21688,US Concarneau,Other
49198,Water FC,Other
25638,SR Saint-Dié,Other
9708,CD Motagua Tegucigalpa,Other
3537,Crawley Town,Other
6361,Podbeskidzie Bielsko-Biala,Other
9962,1.SC Norderstedt,Other
19854,Inter Bratislava U19,Other
10586,Aris Limassol,Other
10192,Okecie Warszawa,Other
2681,FC Wegberg-Beeck,Other
6069,University College Dublin,Other
11045,FK Radnicki Pirot,Other
31367,Chester FC,Other
31044,Cuoiovaldarno,Other
49792,TPF Novoprimorskiy,Other
22709,SSD Cynthia 1920,Other
10107,UR La Louvière Centre,Other
5747,Deportes La Serena,Other
3694,AFC Telford United,Other
20541,Santos de Guápiles FC,Other
10453,Wigry Suwalki,Other
2826,SC Feyenoord Rotterdam,Other
511,Dundee FC,Other
7661,Olympiakos Piräus U20,Other
6160,De Treffers,Other
10979,Deutschlandsberger SC,Other
21218,Dynamo Kyiv II,Other
2782,FK Ventspils,Other
25218,US Sanvitese,Other
51510,ASD Comprensorio Casalnuovese,Other
26567,Anzhi Makhachkala II,Other
4789,CF União Coimbra,Other
19231,HBS Craeyenhout,Other
318,Ruch Chorzow,Other
2999,Hamilton Academical FC,Other
10301,FC Pyunik Erewan,Other
4352,Daytona Beach Eagles,Other
5227,Atlético CP,Other
22275,AS Bisceglie 1913,Other
10263,SG Drautal,Other
8282,SC Penalva do Castelo,Other
8028,Messiniakos GS,Other
6503,Chunnam Dragons,Other
22227,Borgosesia Calcio,Other
14837,Club Atlético River Plate II,Other
30923,Juventus de Esmeraldas,Other
46854,Mérida AD,Other
5970,FK Siauliai,Other
64371,VV Nieuwerkerken,Other
14702,Fluminense Football Club U20,Other
28788,NK Nosteria Nustar,Other
9899,Real Sociedad B,Other
31450,Persis Solo,Other
28378,Koninklijke HFC Haarlem,Other
4544,AS Sora Calcio,Other
58108,AFK Tisnov,Other
4339,Montevarchi Calcio Aquila 1902,Other
215,Bonner SC,Other
4812,Stade Tunisien,Other
24407,AFK Velim,Other
18766,Innsbrucker SK,Other
21978,Kaposvölgye VSC-Nagyberki,Other
15685,NK Crikvenica,Other
9197,Pazarspor,Other
937,Júbilo Iwata,Other
7124,US Quevilly-Rouen Métropole,Other
38632,Ashington AFC,Other
4147,AS Casale Calcio,Other
23079,SK Tyniste nad Orlici,Other
36630,Hebei China Fortune,Other
20610,FK Poprad,Other
19964,GVVV Veenendaal,Other
19918,Lecco Giovanili,Other
9830,Jiul Petrosani,Other
3813,Spennymoor United,Other
22252,Todi Calcio,Other
8892,NK Graficar Vodovod,Other
9084,Neuchâtel Xamax FCS,Other
27238,FK Slutsk,Other
3793,Beitar Jerusalem,Other
11878,SC Columbia Floridsdorf,Other
50293,ASD DAK,Other
31007,Spartak Semey,Other
19934,EHC Hoensbroek,Other
2055,FC La Chaux-de-Fonds,Other
2879,Be Quick 1887,Other
12939,Cankirispor,Other
14774,AE Larisa U20,Other
64680,KWS Oudenburg,Other
19169,Internapoli Camaldoli,Other
19828,SV Deutsch Kaltenbrunn,Other
1424,Association sportive de Valence ,Other
37176,Renaissance de Berkane,Other
15080,Rayo Vallecano B,Other
15439,AC Le Havre B,Other
3154,Santos FC Ouagadougou,Other
53568,Tavriya-Skif Rozdil,Other
44583,TVC '28,Other
23253,DNŠ Zavrč,Other
39110,Quick Boys '31 Venlo,Other
23959,SR Almancilense,Other
2190,PFC Belasica Petrich,Other
27774,Cork City FC,Other
11642,Villajoyosa CF,Other
713,BATE Borisov,Other
6190,Swit Nowy Dwor Mazowiecki,Other
9572,BSG Chemie Leipzig,Other
17206,NK Valpovka Valpovo,Other
4941,Club León FC,Other
22364,FK Belgrad,Other
10873,FC Girondins Bordeaux U19,Other
3552,BFC Siófok,Other
11973,KV Mechelen U19,Other
14792,Hapoel Tzafririm Holon,Other
26621,RasenBallsport Leipzig U19,Other
19876,SV Grödig Jugend,Other
6402,AO Mandraikos,Other
5146,TuS Geretsried,Other
22843,Salam Zgharta,Other
24288,Arsenal Bila Tserkva,Other
1001,SC Borussia Freialdenhoven,Other
21716,Rapid Ghidighici,Other
3840,Adana Demirspor,Other
6297,Al Gharafa Sports Club,Other
10281,SV Allerheiligen,Other
41166,Iraklis Ampelokipon,Other
10774,S. O. Châtellerault,Other
3341,CD Olivais e Moscavide,Other
3716,Newport County,Other
29733,SD Leioa,Other
12721,Ittihad Tanger,Other
15035,Botafogo Rio de Janeiro U17,Other
52987,KVK Avelgem,Other
4463,SV Seekirchen,Other
24985,Vittoriosa Stars FC,Other
4786,Dukla Banska Bystrica,Other
39097,Obolon-Brovar Kyiv,Other
3080,Heidelberg United,Other
30931,Almahalla Tripoli,Other
10491,Fogape Yaounde,Other
53,OFK Beograd,Other
4361,Varese FC,Other
1253,AS Lucchese Libertas,Other
11374,Jeanne d'Arc de Drancy,Other
3876,Mirassol Futebol Clube (SP),Other
4421,Lisburn Distillery FC,Other
21285,Police United,Other
206,Bröndby IF,Other
6928,Tottenham Hotspur U18,Other
38290,Pro Piacenza 1919,Other
27472,ASD Villafranca Veronese,Other
33060,ZSKA 2 Kiew,Other
4718,SS Virtus Lanciano,Other
48712,Union Titus Petange,Other
39151,Ottawa Fury FC,Other
20735,New South Wales Institute of Sport,Other
8975,FK BASK Belgrad,Other
19605,Spartak Sumy,Other
3054,Shrewsbury Town,Other
10948,Guangzhou Evergrande,Other
18595,SC Mineiro Aljustrelense,Other
37160,JS Saoura,Other
16343,Club Rosario Puerto Belgrano,Other
24903,Guarany Bagé Futebol Clube,Other
27198,ASD HinterReggio Calcio,Other
14906,Triestina Juniores,Other
7085,SV Pachern,Other
14390,Brusque Futebol Clube (SC),Other
8821,Helsingborgs IF U21,Other
38757,Victorian Institute of Sport,Other
52778,SKV Zwevezele,Other
26772,ACD Grifoponte Torgiano,Other
510,FC Chiasso,Other
310,HNK Suhopolje,Other
50525,Rubin Yalta,Other
22703,VV De Meern,Other
20095,Spartak-Chukotka Moskau,Other
1377,OC Vannes,Other
393,SpVgg Greuther Fürth II,Other
9028,Nybergsund,Other
84,Debreceni VSC,Other
4661,Radnicki Obrenovac,Other
9624,SV Schalding-Heining,Other
30240,Géménosienne,Other
32314,KFC Komarno,Other
22431,Stal Mielec,Other
18675,HCSV Zwaluwen´30,Other
2578,St. Johnstone FC,Other
10230,USV Hartberg Umgebung,Other
1562,FC Nitra,Other
349,Barnsley FC,Other
18966,AFK Atlantik Lazne Bohdanec,Other
11033,NK Aluminij Kidricevo,Other
34626,Galychyna-Karpaty Lviv,Other
3021,Arbroath FC,Other
831,Arminia Bielefeld II,Other
581,Club Sportif Sfaxien,Other
6356,Mamelodi Sundowns FC,Other
26340,Paganese Berretti,Other
7732,Al-Ettifaq,Other
31843,Clube Esportivo Lajeadense (RS),Other
21586,Anagennisi Giannitson,Other
3454,Kingstonian FC,Other
61,Servette FC,Other
21216,PFK Sumy,Other
7180,FC Lixa,Other
444,Boldklubben Frem,Other
3471,Linfield FC,Other
1204,Kartalspor,Other
16424,Toledo Colonia Work (PR),Other
2421,SC Freamunde,Other
35792,NK Polaca,Other
30370,RCO Agde,Other
22204,Derthona FBC,Other
6266,Cavese 1919,Other
45045,Afips Afipskiy,Other
16379,Donawitzer SV Leoben Jugend,Other
19171,Sapri Calcio 1928,Other
23216,FCE Merignac-Arlac,Other
28609,CD Capiatá,Other
6801,FK Buducnost Banovici,Other
19920,Alianza Lima U19,Other
33328,FK Radnik Surdulica,Other
19294,Kaysar Kyzylorda,Other
20760,Bandirmaspor,Other
18955,Cechie Velka Dobra,Other
8373,Città di Siracusa,Other
997,Lüner SV,Other
6552,FC Gleisdorf 09,Other
4488,CD Irapuato,Other
40422,Real Betis U19,Other
17768,AS Lyon-Duchère,Other
28262,Juazeiro Empreendimentos Esportivos (CE),Other
56084,Billings Yellowjackets Athletics,Other
46484,West African Football Academy,Other
3786,Walton & Hersham FC,Other
12059,Petrotrest St. Petersburg,Other
34396,VV Hoogeveen,Other
2403,Montevideo Wanderers,Other
49749,AO Livatho,Other
239,Viking Stavanger,Other
104,SV Eintracht Trier 05,Other
16055,Bergantiños FC,Other
8818,FC Botosani,Other
5293,SV Freistadt,Other
35546,Valeriodoce Esporte Clube (MG),Other
26242,Konkuk University,Other
34479,FC Sapins,Other
6912,FC Vizela,Other
8463,FC Rapperswil-Jona,Other
30685,CS Constantine,Other
6082,Zenit St. Petersburg II,Other
29904,Tallinna FC Olympic,Other
3820,Mansfield Town,Other
1105,Ravenna FC,Other
14445,NK Zadar U19,Other
5677,Vila Nova Futebol Clube (GO),Other
2371,1.FC Kaiserslautern U19,Other
11698,San Francisco FC,Other
24326,Ermis Aradippou,Other
12163,Paksi FC,Other
35055,Union Bank FC,Other
21484,FC Volgograd,Other
1029,Club Atlético Vélez Sarsfield,Other
13651,Club Atlético San Telmo,Other
16049,FC Götzis,Other
3294,EC XV de Novembro (SP),Other
7474,VV Noordwijk,Other
12561,Al-Riffa SC,Other
1483,Germania Teveren,Other
10748,US Castelnuovo Garfagnana,Other
6387,SC Valenciano,Other
8107,SL Nelas,Other
32832,FK Trakai,Other
34155,NK Losinj,Other
11855,Club Guaraní,Other
45274,Mumbai City FC,Other
8056,Blooming Santa Cruz,Other
33439,AS Rouvas,Other
4170,Vigevano Calcio,Other
23764,72 Batmanspor,Other
4558,AC Martina 1947,Other
27448,CD Roda,Other
31536,FC Munderfing,Other
22964,FC Snagov,Other
26157,Club Mutual Crucero del Norte,Other
57570,Sokol Cizova,Other
3698,Chelmsford City,Other
4448,SV Braunau,Other
18974,SK SIAD Bilina,Other
10119,SV Gmunden,Other
25815,GDR Monsanto,Other
14010,SV St. Margarethen,Other
2510,TSV 1860 München U19,Other
39798,Ayvalikgücü Belediyespor,Other
41855,Leipziger SV Südwest,Other
3727,Royale Jeunesse Aischoise,Other
31427,ASK Eggendorf,Other
41756,APD Ribelle 1927,Other
9261,Everton FC U21,Other
54525,VV St. Truiden Reserve,Other
2154,Club Atlético Chacarita Juniors,Other
11402,NK Olimpija Osijek,Other
36345,HNK Rijeka U17,Other
5771,Levadia Tallinn,Other
13204,FK Istra,Other
13635,Shinnik Yaroslavl II,Other
12533,Chonburi FC,Other
8207,SpVgg Unterhaching U19,Other
15370,April 25 Sports Club,Other
402,FC Hansa Rostock II,Other
7614,Dnister Ovidiopol,Other
12431,Smena Komsomolsk-na-Amure,Other
20423,Nyva Vinnytsia,Other
17238,Shanghai Shenxin,Other
31063,SV Lichtenberg,Other
14598,Rampla Juniors FC,Other
7136,Envigado FC,Other
13505,Al-Ittihad Tripoli,Other
5773,AS Cherbourg,Other
14601,ASK-BSC Bruck/Leitha,Other
4078,Montreal Impact,Other
46147,CD Barco,Other
20377,Pelita Jaya,Other
15917,El Ahly Cairo U23,Other
12935,Tractor Sazi FC,Other
36815,Metalist Kharkiv U17,Other
52640,FK Olympia Radotin,Other
4643,Mladi Radnik Pozarevac,Other
3230,KFC Turnhout,Other
2589,SG Sonnenhof Großaspach,Other
9818,SSC Giugliano,Other
3395,FC Tatabánya,Other
371,Celtic FC,Other
46619,ASD Arzignano Valchiampo,Other
3334,Marília Atlético Clube (SP),Other
26132,UE Llagostera,Other
27627,Trabzon Kanuni FK,Other
10003,AS Poissy,Other
45276,NorthEast United FC,Other
8781,Deportivo Cuenca,Other
40192,USD Caravaggio,Other
44959,BVV Barendrecht U19,Other
12804,Crewe Alexandra U18,Other
12732,VVSB Noordwijkerhout,Other
14588,FK Reutov,Other
808,MSV Duisburg II,Other
13723,Dragoun Brevnov,Other
2716,Planète Champion Ouagadougou,Other
15656,Duque de Caxias Futebol Clube (RJ),Other
4529,DAC Dunajska Streda,Other
6074,Bargh Jadid Shiraz FC,Other
8563,Naftan Novopolotsk,Other
9614,Östersunds FK,Other
13306,Neftchi Fergana,Other
23470,Fayoum FC,Other
28760,SK Austria Klagenfurt,Other
1097,SV Meerssen,Other
18858,FK Slavoj Vysehrad,Other
3352,Louletano DC,Other
26201,Ebolitana Calcio 1925,Other
2038,Sogndal IL,Other
12384,GD Beira-Mar Monte Gordo,Other
7008,AC Oulu,Other
31788,Sancaktepe Belediyespor,Other
45468,Aydinspor,Other
10870,Fortaleza Esporte Clube,Other
535,Sileks Kratovo,Other
32125,Mosta FC,Other
1115,Barry Town,Other
13613,Sharjah Cultural Sports Club,Other
676,Wiener Sportklub,Other
16619,Metallurg-Oskol Stary Oskol,Other
16683,UD Fuerteventura,Other
44664,Pyramids FC,Other
9663,Excelsior '31 Rijssen,Other
42089,PAS Oropos,Other
58006,Barcelona EC (RJ),Other
24459,FK Drnovice U19,Other
18963,Spartak Myjava,Other
2720,CD Olimpia,Other
8880,Deportivo Alavés B,Other
5849,Víkingur Reykjavík,Other
588,FK Dinamo Tirana,Other
6803,FK Modrica Maxima,Other
6098,PO Atsaleniou,Other
9916,Hawks Banjul FC,Other
2456,KSV Waregem,Other
6326,Paris Saint-Germain U19,Other
15759,1.FC Slovacko U19,Other
42814,Miami FC,Other
11275,ASC Port Autonome,Other
25444,BG Pathum United,Other
11099,OFK Grbalj,Other
11915,Llanelli AFC,Other
16775,UD Alzira,Other
4321,Unión Española,Other
28931,BFC Daugavpils,Other
44699,NK Istra 1961 II,Other
18967,Laugaricio Trencin,Other
20532,SK Hlavice,Other
13504,Al-Ahly Tripoli,Other
10755,Riccione,Other
9263,Portsmouth FC U21,Other
19856,Maccabi Tel Aviv U19,Other
3544,FK Smederevo,Other
39805,Tuzlaspor,Other
27943,Juventus de Sainte-Anne,Other
38673,Paris FC B,Other
656,Al Sadd Sports Club,Other
1302,Northampton Town,Other
26598,FC Trélissac,Other
50393,Ryutsu Keizai University,Other
9061,NK Omladinac Vranjic,Other
22294,US Viterbese,Other
3930,Bray Wanderers,Other
15974,Eastern SC,Other
10711,Tsukuba University,Other
32187,Mes Sarcheshmeh,Other
9320,NK Bela Krajina,Other
16671,SC Amiens B,Other
1017,Hapoel Tel Aviv,Other
4494,Chernomorets Burgas,Other
9399,AE Giannina,Other
39711,ACD Campodarsego,Other
765,NK Celik Zenica,Other
11873,Baltyk Gdynia,Other
5113,NK Belisce,Other
10330,SL Benfica B,Other
7443,Floridsdorfer AC,Other
10298,KFC Zwarte Leeuw,Other
34501,NK Smoljanci Sloboda Svetvincent,Other
11472,FC Tulln,Other
45935,Akademija Pandev,Other
3489,Boston United,Other
4250,Clube Atlético Metropolitano (SC),Other
9671,Rega Trzebiatow,Other
21864,Thór Akureyri,Other
6344,Bocholt VV,Other
31155,ASD Cascina Calcio,Other
24384,Itala San Marco Gradisca,Other
9844,FC Porto U19,Other
57692,FK Kechnec,Other
52749,Tapajós FC (PA),Other
31625,ASPIRE Senegal,Other
7460,AZ Alkmaar U19,Other
10118,Sorrento 1945,Other
30650,CR Al Hoceima,Other
34767,CS Turnu-Severin,Other
19241,Apollon Smyrnis U20,Other
7090,Kapaz PFK,Other
7875,LOSC Lille U19,Other
10946,KBS Poperinge,Other
9532,GC Alcobaça,Other
1320,Shenzhen Jianlibao,Other
6201,FC Banik Ostrava U21,Other
227,Brown Bears (Brown University),Other
10868,US Orléans 45,Other
26207,Gold Coast United U21,Other
25379,CD Laudio,Other
58407,Sokol Hostoun,Other
12748,EA Guingamp B,Other
6348,KVC Willebroek-Meerhof,Other
38561,Correggese Calcio 1948,Other
15157,Lüleburgazspor,Other
20940,NK Omladinac Mionica,Other
18077,CS Cerrito,Other
2475,Union Perg,Other
21726,Al-Talaba SC,Other
5026,KVSK United,Other
19015,CAFC Zidenice,Other
7977,Eolikos Mytilinis,Other
25292,Energia Shatura,Other
8346,SVG Bleiburg,Other
480,FC Jokerit,Other
20418,ASV DWV Amsterdam,Other
10673,ÉDS Montluçon,Other
94,FC Erzgebirge Aue,Other
3266,Sport Club Corinthians Alagoano,Other
6799,Kano Pillars,Other
52900,Chisola Calcio ASD,Other
52068,Ajax U18,Other
6981,South Melbourne FC,Other
16265,JSM Bejaia,Other
14105,Persib Bandung,Other
22615,Bromsgrove Rovers FC,Other
7097,Club Atlético Unión (Santa Fe),Other
30058,AC Nuova Bagnolese,Other
6614,SVV Scheveningen,Other
9630,AA La Louviere U19,Other
56080,29 de Setiembre F.B.C,Other
11419,APIA Leichhardt Tigers,Other
18878,RKSV Schijndel,Other
7989,Keravnos Kerateas,Other
994,Hassia Bingen,Other
4677,Tennis Borussia Berlin U19,Other
16820,Atlético SC Reguengos,Other
18155,Union Henndorf,Other
14523,Club Atlético Central Córdoba (Cba),Other
11179,Halesowen Town,Other
24026,Hapoel Bnei Lod,Other
25449,Buriram United,Other
45885,Accademia di Abuja,Other
28597,Al-Batin,Other
9005,Willem II Tilburg U21,Other
2029,Ceará Sporting Club,Other
8457,Shonan Bellmare,Other
434,FC Luzern,Other
8602,Brujas FC,Other
26888,AS FAN,Other
22257,Orvietana Calcio,Other
27240,Morrinhos Futebol Clube (GO),Other
15024,Hacettepespor II,Other
19422,LDU de Loja,Other
