source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
485,11194,1,0,0,1,0,0,0,0.0,0.0,0,0,0
314,255,1,0.0057,0.08547008547008547008547008547,1,0,0,0.0057,0.0,0.0,0.08547008547008547008547008547,0,0
307,155,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1455,1304,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1426,265,1,0,0,1,0,0,0,0.0,0.0,0,0,0
533,42,1,0,0,1,0,0,0,0.0,0.0,0,0,0
399,512,1,0,0,1,0,0,0,0.0,0.0,0,0,0
979,3336,1,0,0,0,1,0,0.0,0,0.0,0,0,0
11194,25029,1,0,0,0,0,1,0.0,0.0,0,0,0,0
4085,1025,1,0.00057,0.005319148936170212765957446809,0,1,0,0.0,0.00057,0.0,0,0.005319148936170212765957446809,0
1385,800,1,0,0,1,0,0,0,0.0,0.0,0,0,0
367,1084,1,0,0,0,1,0,0.0,0,0.0,0,0,0
458,6692,2,0.0171,0.2564102564102564102564102564,1,1,0,0.0171,0,0.0,0.2564102564102564102564102564,0,0
27525,506,1,0,0,0,1,0,0.0,0,0.0,0,0,0
31,1252,1,0,0,1,0,0,0,0.0,0.0,0,0,0
765,2776,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4881,1301,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1387,1388,1,0,0,0,1,0,0.0,0,0.0,0,0,0
40426,3719,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4171,1025,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4147,130,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3987,47,1,0.00017,0.001924165251839275608375778155,1,0,0,0.00017,0.0,0.0,0.001924165251839275608375778155,0,0
1050,31,1,0.1117,2.578485687903970452446906741,1,0,0,0.1117,0.0,0.0,2.578485687903970452446906741,0,0
162,5,1,0,0,0,0,1,0.0,0.0,0,0,0,0
8970,416,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1132,22771,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2968,128,1,0,0,0,1,0,0.0,0,0.0,0,0,0
289,1237,1,0,0,0,1,0,0.0,0,0.0,0,0,0
12302,4482,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4172,6195,1,0,0,1,0,0,0,0.0,0.0,0,0,0
289,1035,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1269,724,1,0,0,0,0,1,0.0,0.0,0,0,0,0
122,4467,2,0,0,2,0,0,0,0.0,0.0,0,0,0
447,2282,1,0.0342,0.2222222222222222222222222222,1,0,0,0.0342,0.0,0.0,0.2222222222222222222222222222,0,0
16245,23611,1,0,0,0,1,0,0.0,0,0.0,0,0,0
3687,3691,1,0,0,0,0,1,0.0,0.0,0,0,0,0
24898,506,1,0,0,1,0,0,0,0.0,0.0,0,0,0
418,142,1,0,0,0,0,1,0.0,0.0,0,0,0,0
409,2277,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2783,16247,2,0,0,0,1,1,0.0,0,0,0,0,0
14171,10407,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4159,1390,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11194,144,1,0,0,1,0,0,0,0.0,0.0,0,0,0
855,1095,2,0,0,0,1,1,0.0,0,0,0,0,0
2598,715,2,0.00314,0.06277489004398240703718512595,0,1,1,0.0,0,0.00314,0,0,0.06277489004398240703718512595
1465,976,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2969,1162,1,0,0,1,0,0,0,0.0,0.0,0,0,0
415,40,2,0.0912,0.8510638297872340425531914894,1,1,0,0,0.0912,0.0,0,0.8510638297872340425531914894,0
2944,2330,2,0,0,0,1,1,0.0,0,0,0,0,0
430,2921,1,0,0,0,0,1,0.0,0.0,0,0,0,0
6808,2478,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1104,22048,1,0,0,1,0,0,0,0.0,0.0,0,0,0
13299,1322,3,0,0,2,1,0,0,0,0.0,0,0,0
1084,6066,1,0,0,0,0,1,0.0,0.0,0,0,0,0
336,543,1,0.2052,1.333333333333333333333333333,0,0,1,0.0,0.0,0.2052,0,0,1.333333333333333333333333333
33,632,1,0,0,0,0,1,0.0,0.0,0,0,0,0
503,9114,1,0,0,0,1,0,0.0,0,0.0,0,0,0
669,122,1,0,0,0,0,1,0.0,0.0,0,0,0,0
405,512,3,0,0,1,0,2,0,0.0,0,0,0,0
1434,58,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5543,506,1,0,0,1,0,0,0,0.0,0.0,0,0,0
976,13,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5615,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4441,18420,1,0,0,0,1,0,0.0,0,0.0,0,0,0
157,5409,1,0,0,1,0,0,0,0.0,0.0,0,0,0
749,800,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1390,5,3,0,0,1,0,2,0,0.0,0,0,0,0
368,1075,1,0,0,0,0,1,0.0,0.0,0,0,0,0
2180,3948,1,0,0,1,0,0,0,0.0,0.0,0,0,0
384,449,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2671,21957,2,0,0,0,1,1,0.0,0,0,0,0,0
5544,197,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4294,3329,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1436,990,1,0,0,0,0,1,0.0,0.0,0,0,0,0
990,289,1,0,0,0,1,0,0.0,0,0.0,0,0,0
8031,24,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6676,6418,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2671,4792,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2362,31124,1,0,0,0,0,1,0.0,0.0,0,0,0,0
3709,1084,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2,24,1,0.0171,0.3571428571428571428571428571,1,0,0,0.0171,0.0,0.0,0.3571428571428571428571428571,0,0
11006,40,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3791,566,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10690,9007,1,0,0,0,1,0,0.0,0,0.0,0,0,0
605,2671,1,0,0,0,1,0,0.0,0,0.0,0,0,0
48858,265,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1531,11516,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2441,21602,1,0,0,1,0,0,0,0.0,0.0,0,0,0
337,399,1,0,0,0,0,1,0.0,0.0,0,0,0,0
3216,2944,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1826,417,1,0,0,1,0,0,0,0.0,0.0,0,0,0
39,683,1,0.0228,0.2631578947368421052631578947,1,0,0,0.0228,0.0,0.0,0.2631578947368421052631578947,0,0
7769,2293,1,0.00912,0.09789609274366680978960927437,0,1,0,0.0,0.00912,0.0,0,0.09789609274366680978960927437,0
14366,192,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4515,506,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1433,2973,1,0,0,0,0,1,0.0,0.0,0,0,0,0
265,6678,2,0,0,1,0,1,0,0.0,0,0,0,0
11116,5544,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1059,798,1,0,0,0,1,0,0.0,0,0.0,0,0,0
826,31,1,0.0171,0.3947368421052631578947368421,1,0,0,0.0171,0.0,0.0,0.3947368421052631578947368421,0,0
1028,631,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11675,141,1,0,0,1,0,0,0,0.0,0.0,0,0,0
468,1268,1,0,0,0,0,1,0.0,0.0,0,0,0,0
347,583,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1084,630,1,0,0,0,1,0,0.0,0,0.0,0,0,0
7971,237,1,0,0,0,0,1,0.0,0.0,0,0,0,0
7185,29808,1,0,0,1,0,0,0,0.0,0.0,0,0,0
127,52,1,0.00513,0.1184210526315789473684210526,0,1,0,0.0,0.00513,0.0,0,0.1184210526315789473684210526,0
750,3161,1,0,0,1,0,0,0,0.0,0.0,0,0,0
404,200,2,0,0,1,1,0,0,0,0.0,0,0,0
16,162,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1075,7769,1,0.0057,0.1190476190476190476190476190,0,1,0,0.0,0.0057,0.0,0,0.1190476190476190476190476190,0
2737,2700,2,0,0,1,0,1,0,0.0,0,0,0,0
306,991,1,0,0,1,0,0,0,0.0,0.0,0,0,0
46,999,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11,714,1,0.015,0.2860411899313501144164759725,0,1,0,0.0,0.015,0.0,0,0.2860411899313501144164759725,0
415,1158,1,0,0,0,1,0,0.0,0,0.0,0,0,0
995,7124,1,0,0,0,1,0,0.0,0,0.0,0,0,0
5220,683,1,0,0,0,1,0,0.0,0,0.0,0,0,0
367,7077,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1420,1158,1,0,0,0,1,0,0.0,0,0.0,0,0,0
294,3263,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1096,3898,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1496,1897,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1267,36,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5219,2079,1,0,0,0,0,1,0.0,0.0,0,0,0,0
990,985,2,0,0,2,0,0,0,0.0,0.0,0,0,0
441,26973,1,0,0,0,0,1,0.0,0.0,0,0,0,0
605,265,1,0.00171,0.006756756756756756756756756757,1,0,0,0.00171,0.0,0.0,0.006756756756756756756756756757,0,0
683,605,1,0,0,0,0,1,0.0,0.0,0,0,0,0
11038,999,2,0,0,1,1,0,0,0,0.0,0,0,0
1321,6483,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4554,1390,1,0,0,1,0,0,0,0.0,0.0,0,0,0
862,37,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6156,2431,1,0,0,1,0,0,0,0.0,0.0,0,0,0
14445,11194,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2448,4032,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1237,273,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2311,332,1,0,0,0,1,0,0.0,0,0.0,0,0,0
347,58,1,0.0251,0.1630929174788823911630929175,1,0,0,0.0251,0.0,0.0,0.1630929174788823911630929175,0,0
223,16268,1,0,0,1,0,0,0,0.0,0.0,0,0,0
29,703,1,0,0,0,0,1,0.0,0.0,0,0,0,0
49702,1083,1,0,0,0,1,0,0.0,0,0.0,0,0,0
999,144,3,0,0,0,2,1,0.0,0,0,0,0,0
3840,2293,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2457,2431,1,0,0,0,1,0,0.0,0,0.0,0,0,0
6611,266,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2293,14933,1,0,0,0,1,0,0.0,0,0.0,0,0,0
543,11,1,0,0,1,0,0,0,0.0,0.0,0,0,0
447,4391,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2311,2999,1,0.00268,0.02500933184023889511011571482,1,0,0,0.00268,0.0,0.0,0.02500933184023889511011571482,0,0
2254,130,1,0,0,1,0,0,0,0.0,0.0,0,0,0
553,6678,3,0,0,1,1,1,0,0,0,0,0,0
350,29,1,0,0,0,0,1,0.0,0.0,0,0,0,0
408,862,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2984,5219,1,0,0,0,1,0,0.0,0,0.0,0,0,0
110,24,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1533,366,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5268,1083,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2742,8838,1,0,0,0,1,0,0.0,0,0.0,0,0,0
475,204,1,0,0,1,0,0,0,0.0,0.0,0,0,0
352,985,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3060,4602,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1429,130,2,0.0285,0.3059252898239587805925289824,1,1,0,0,0.0285,0.0,0,0.3059252898239587805925289824,0
714,940,1,0,0,0,1,0,0.0,0,0.0,0,0,0
3260,14,1,0,0,1,0,0,0,0.0,0.0,0,0,0
940,11,1,0.057,1.298701298701298701298701299,0,1,0,0.0,0.057,0.0,0,1.298701298701298701298701299,0
1390,862,2,0,0,1,1,0,0,0,0.0,0,0,0
105,8935,1,0,0,1,0,0,0,0.0,0.0,0,0,0
