source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
192,38,3,0,0,3,0,0,0,0.0,0.0,0,0,0
499,383,4,0.15846,2.841244562640443647308635866,3,1,0,0.1539,0.00456,0.0,2.823226544622425629290617848,0.01801801801801801801801801802,0
524,141,10,0.0558,0.9912954429083461341525857655,7,3,0,0,0.0558,0.0,0,0.9912954429083461341525857655,0
377,13299,6,0,0,4,2,0,0,0,0.0,0,0,0
276,1210,4,0.0171,0.3947368421052631578947368421,4,0,0,0.0171,0.0,0.0,0.3947368421052631578947368421,0,0
130,4083,24,0,0,21,2,1,0,0,0,0,0,0
10690,16247,2,0,0,1,1,0,0,0,0.0,0,0,0
4001,1119,2,0,0,2,0,0,0,0.0,0.0,0,0,0
122,163,1,0,0,0,1,0,0.0,0,0.0,0,0,0
148,358,10,0.12462,1.908435397178073282504175682,9,0,1,0.12348,0.0,0.00114,1.881768730511406615837509015,0,0.02666666666666666666666666667
683,35476,1,0,0,1,0,0,0,0.0,0.0,0,0,0
566,204,7,0,0,3,1,3,0,0,0,0,0,0
4271,410,5,0,0,3,2,0,0,0,0.0,0,0,0
1073,10473,1,0,0,1,0,0,0,0.0,0.0,0,0,0
339,3592,55,0.00513,0.1078463351501504661293377386,28,21,6,0,0.00513,0,0,0.1078463351501504661293377386,0
1408,862,8,0,0,5,2,1,0,0,0,0,0,0
1027,986,1,0,0,0,0,1,0.0,0.0,0,0,0,0
5546,964,1,0,0,0,1,0,0.0,0,0.0,0,0,0
8101,6087,2,0,0,2,0,0,0,0.0,0.0,0,0,0
4603,3392,2,0,0,0,2,0,0.0,0,0.0,0,0,0
1110,1003,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1104,2331,2,0,0,0,0,2,0.0,0.0,0,0,0,0
6678,1301,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2420,3329,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2700,1071,1,0,0,0,1,0,0.0,0,0.0,0,0,0
682,1244,1,0,0,1,0,0,0,0.0,0.0,0,0,0
605,653,4,0,0,1,2,1,0,0,0,0,0,0
540,47,1,0,0,0,0,1,0.0,0.0,0,0,0,0
6489,600,1,0,0,1,0,0,0,0.0,0.0,0,0,0
62,1056,1,0,0,1,0,0,0,0.0,0.0,0,0,0
892,12861,4,0,0,1,3,0,0,0,0.0,0,0,0
506,5621,4,0,0,3,1,0,0,0,0.0,0,0,0
2922,1050,1,0,0,0,1,0,0.0,0,0.0,0,0,0
750,20,1,0.0205,0.2200515242593387720051524259,1,0,0,0.0205,0.0,0.0,0.2200515242593387720051524259,0,0
984,1020,7,0,0,5,2,0,0,0,0.0,0,0,0
1531,150,3,0,0,2,1,0,0,0,0.0,0,0,0
8144,3336,1,0,0,0,1,0,0.0,0,0.0,0,0,0
5107,447,12,0.02392,0.4879640962872297021623827009,8,4,0,0.02392,0,0.0,0.4879640962872297021623827009,0,0
1023,2282,2,0.0399,0.4605263157894736842105263158,1,1,0,0.0399,0,0.0,0.4605263157894736842105263158,0,0
503,413,12,0,0,7,2,3,0,0,0,0,0,0
1096,148,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6640,468,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2441,6502,1,0.00969,0.2023809523809523809523809524,0,1,0,0.0,0.00969,0.0,0,0.2023809523809523809523809524,0
833,868,3,0.00057,0.008547008547008547008547008547,2,0,1,0,0.0,0.00057,0,0,0.008547008547008547008547008547
2722,4331,2,0,0,0,2,0,0.0,0,0.0,0,0,0
4608,3060,1,0,0,1,0,0,0,0.0,0.0,0,0,0
169,895,2,0,0,1,1,0,0,0,0.0,0,0,0
2394,10966,1,0,0,1,0,0,0,0.0,0.0,0,0,0
797,814,6,0,0,4,2,0,0,0,0.0,0,0,0
714,210,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2477,2742,4,0,0,2,1,1,0,0,0,0,0,0
6890,39722,1,0,0,0,0,1,0.0,0.0,0,0,0,0
234,964,1,0,0,1,0,0,0,0.0,0.0,0,0,0
409,749,1,0,0,0,0,1,0.0,0.0,0,0,0,0
327,8047,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2250,5,6,0,0,6,0,0,0,0.0,0.0,0,0,0
130,2722,4,0,0,2,2,0,0,0,0.0,0,0,0
10688,3691,2,0,0,0,1,1,0.0,0,0,0,0,0
86,27,7,0.4526,7.602861775187751418651248871,3,3,1,0.1847,0.2679,0,1.418651248871961944967038345,6.184210526315789473684210526,0
11,1194,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2420,25243,2,0,0,1,1,0,0,0,0.0,0,0,0
2293,2292,7,0,0,3,3,1,0,0,0,0,0,0
31,379,9,0.4743,6.533475102555764084520838313,5,3,1,0.2605,0.2138,0,2.714085130317543032498738596,3.819389972238221052022099717,0
2783,1063,1,0,0,0,1,0,0.0,0,0.0,0,0,0
162,855,2,0,0,1,1,0,0,0,0.0,0,0,0
605,6320,2,0,0,2,0,0,0,0.0,0.0,0,0,0
8718,1085,1,0,0,0,1,0,0.0,0,0.0,0,0,0
12105,447,15,0,0,14,1,0,0,0,0.0,0,0,0
936,1405,1,0,0,1,0,0,0,0.0,0.0,0,0,0
128,2984,3,0,0,1,2,0,0,0,0.0,0,0,0
2433,3060,1,0,0,0,1,0,0.0,0,0.0,0,0,0
820,8690,14,0,0,14,0,0,0,0.0,0.0,0,0,0
10803,467,1,0,0,1,0,0,0,0.0,0.0,0,0,0
618,1158,4,0.01425,0.1108345187292555713608345187,0,2,2,0.0,0.00285,0.0114,0,0.06578947368421052631578947368,0.04504504504504504504504504505
3679,648,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1010,410,26,0.01254,0.08148148148148148148148148148,12,8,6,0.00342,0.00912,0,0.02222222222222222222222222222,0.05925925925925925925925925926,0
814,18975,1,0,0,1,0,0,0,0.0,0.0,0,0,0
120,2293,6,0,0,1,3,2,0,0,0,0,0,0
38479,800,1,0,0,1,0,0,0,0.0,0.0,0,0,0
252,866,4,0,0,4,0,0,0,0.0,0.0,0,0,0
8023,144,1,0,0,0,1,0,0.0,0,0.0,0,0,0
11194,2990,2,0.00171,0.01111111111111111111111111111,2,0,0,0.00171,0.0,0.0,0.01111111111111111111111111111,0,0
14,503,12,0.00086,0.02011695906432748538011695906,5,3,4,0.00086,0,0,0.02011695906432748538011695906,0,0
826,31,4,0.1881,3.655606407322654462242562929,4,0,0,0.1881,0.0,0.0,3.655606407322654462242562929,0,0
903,512,1,0,0,0,1,0,0.0,0,0.0,0,0,0
142,150,4,0.2166,4.418604651162790697674418604,1,2,1,0,0.2166,0,0,4.418604651162790697674418604,0
660,614,1,0,0,0,0,1,0.0,0.0,0,0,0,0
6994,10690,10,0,0,8,2,0,0,0,0.0,0,0,0
169,980,6,0,0,5,0,1,0,0.0,0,0,0,0
5192,122,3,0,0,1,2,0,0,0,0.0,0,0,0
22,472,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2457,3274,1,0,0,0,0,1,0.0,0.0,0,0,0,0
141,6890,10,0.00114,0.02279088364654138344662135146,5,3,2,0.00114,0,0,0.02279088364654138344662135146,0,0
714,5,3,0.0456,0.6837606837606837606837606838,2,0,1,0.0456,0.0,0,0.6837606837606837606837606838,0,0
3392,31501,1,0,0,0,1,0,0.0,0,0.0,0,0,0
697,4106,1,0,0,0,1,0,0.0,0,0.0,0,0,0
197,1322,22,0,0,15,6,1,0,0,0,0,0,0
3368,630,2,0.0285,0.2659574468085106382978723404,0,1,1,0.0,0.0285,0,0,0.2659574468085106382978723404,0
4554,130,5,0,0,5,0,0,0,0.0,0.0,0,0,0
2250,46,15,0,0,13,2,0,0,0,0.0,0,0,0
801,419,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1041,1397,2,0,0,2,0,0,0,0.0,0.0,0,0,0
398,1095,1,0,0,1,0,0,0,0.0,0.0,0,0,0
301,1506,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1038,2331,4,0,0,3,1,0,0,0,0.0,0,0,0
3336,1465,4,0,0,3,0,1,0,0.0,0,0,0,0
