source,target,weight
3057,790,2
142,368,2
1081,1161,1
1148,1032,4
714,367,6
1627,839,7
932,16704,10
2696,16239,1
979,609,1
330,1301,3
133,26740,1
833,820,9
3898,204,2
197,941,14
130,1429,21
22,355,4
368,606,6
24501,11127,1
234,631,1
1387,62,2
44,9713,1
355,417,1
14,2698,1
631,36,3
2503,1085,7
12414,3592,2
14171,1134,1
1434,47,1
800,506,11
11126,40426,2
252,4172,6
1186,3687,5
999,2573,2
1147,16486,1
409,6227,10
472,714,2
1408,458,7
177,25,1
36,524,8
2282,29228,5
3725,232,3
349,762,5
940,720,4
294,630,2
39,595,1
5225,697,6
1627,1418,1
862,9690,6
16795,16,1
294,61,6
20,524,5
3903,62,1
660,2783,12
1085,294,14
10484,39722,1
4297,4294,1
11,1072,2
566,2861,2
42,3426,1
2374,776,1
162,347,2
6189,2566,2
11194,419,87
740,36,1
13716,58943,2
862,1050,1
2,3612,1
2778,1082,1
2292,114,4
2402,4602,1
984,868,1
10690,2698,2
430,839,8
641,2288,6
157,3134,7
1020,43,1
1096,10004,1
984,1132,2
2969,417,3
1955,290,1
2969,1158,8
1416,1154,2
141,232,1
6475,5546,1
543,1071,3
1436,2481,1
941,2381,2
4084,862,8
631,1237,2
410,380,5
683,330,1
2,2288,1
989,1071,1
3060,52706,1
2477,10093,1
618,417,5
935,7695,2
1388,4255,1
4652,833,14
144,10247,1
3846,524,1
472,237,1
12399,11282,1
1180,2477,3
2944,377,1
16704,8835,4
6996,338,11
62,8146,1
1268,931,1
3057,1010,1
1147,9668,1
1041,585,2
2311,1321,6
234,20377,1
339,43068,1
467,11368,1
60,24,3
110,39,1
2726,2079,2
44559,5545,2
11083,420,2
1078,355,3
276,1005,4
200,3654,2
129,605,1
12414,1147,1
800,862,9
6418,41098,1
833,4652,17
5546,2598,7
128,2672,5
169,2049,2
520,2321,7
23664,2362,1
1533,150,1
12,5,9
749,5589,1
600,833,1
4750,720,13
1435,1090,7
3609,2410,3
23667,19771,3
141,148,1
895,1837,1
405,2282,1
940,2497,3
33324,2990,1
642,1304,4
306,384,3
2239,1025,2
3719,2741,3
738,415,5
2441,2670,3
162,1020,1
1387,130,17
10004,1162,1
2977,2727,3
2154,2477,1
32561,982,1
3225,968,3
1533,142,3
641,2964,3
148,12,4
65,170,4
86,1079,2
29733,1533,1
405,79,1
1075,2995,8
2362,12109,4
266,6585,1
826,1041,5
28643,354,7
355,379,6
1301,2434,2
8835,22878,1
1025,749,5
337,3721,1
18018,294,1
800,2919,7
3057,1184,7
826,2580,6
162,506,3
839,12,9
3060,2670,7
866,2439,2
18303,2477,8
5111,653,1
1049,294,4
5227,1085,2
9074,420,36
449,740,3
3592,338,7
2639,2503,2
10483,820,91
47,2079,3
28956,42793,2
504,2698,2
41553,39722,1
1701,7179,1
1210,1103,2
8835,2374,4
1506,8707,1
7378,982,4
8838,28178,1
265,80,3
506,4114,1
653,265,11
458,26462,1
419,2150,1
6380,197,6
3336,8187,1
14,676,2
2639,221,1
3709,13,9
3592,6996,10
252,1025,12
8023,12,1
2722,12,1
405,989,6
336,6195,3
24898,1075,1
232,11126,1
1253,1038,3
897,7971,3
6195,410,9
1465,336,9
2381,589,5
3524,347,1
1058,204,2
504,317,1
660,2740,7
2995,10331,6
762,1098,3
1268,798,5
1821,599,1
989,1150,1
1181,164,5
687,1083,1
2477,5771,3
2977,3134,1
1506,2292,3
4326,46,2
1199,3057,1
2441,169,4
128,265,2
20655,918,1
3,931,3
26722,130,18
2921,506,13
9465,3725,1
438,3205,1
11194,11473,1
163,41,1
2457,1992,4
28956,35456,2
2990,1075,8
5378,132,1
703,28643,1
8697,2672,4
1321,1443,2
814,28596,3
585,1164,1
5544,13299,4
294,4297,4
39,15,7
2293,11688,8
16795,1244,6
20829,892,1
265,2462,1
7908,13716,1
589,524,5
28956,605,1
897,31,2
3899,4603,2
6335,3999,1
8963,6993,50
244,417,7
621,2296,16
1448,862,2
3336,2503,11
16795,367,2
12,27,2
130,50358,1
1124,232,1
984,355,4
2253,862,1
120,12511,3
512,164,2
23611,16242,3
5544,2311,6
931,1218,2
18642,2921,2
232,978,2
8023,14,1
1053,405,2
520,1184,5
422,2282,2
3182,358,1
6994,8963,7
46,862,14
3392,2079,4
7042,1147,1
169,6,1
384,1269,2
304,740,1
12,46,12
24575,485,1
122,1416,1
543,1028,4
12517,715,1
499,1269,5
58,25449,1
968,1096,2
631,988,1
1020,466,2
16247,6993,2
327,3725,2
1035,762,4
2079,1091,5
605,6676,3
2698,964,12
2672,8758,3
354,200,1
180,352,3
86,39,5
3898,1162,1
40426,41201,1
660,585,2
19789,10010,1
4083,506,11
982,8433,1
2984,4594,5
314,552,1
109,15,2
1038,800,6
2722,51772,1
2698,1227,1
1025,5621,4
984,931,5
5220,6269,4
2381,1267,3
452,1420,1
1039,180,5
1100,28643,1
164,1035,2
995,33,1
12363,2457,1
601,3840,1
720,1085,19
4171,20519,1
21957,4634,1
583,1134,1
798,6055,1
2740,2481,2
964,16704,4
553,441,7
543,350,5
892,18975,1
327,170,2
1147,630,1
336,221,1
368,666,2
4441,10044,2
24898,862,5
10670,1386,2
14171,1147,1
3391,7682,1
332,130,7
3386,169,1
862,22045,5
4603,37448,2
999,56741,1
467,317,7
2781,715,1
524,2750,3
1025,3037,1
192,498,1
13726,12005,2
503,170,12
294,5227,6
2420,6144,1
420,314,4
10679,2672,1
131,5268,1
430,6692,2
9547,1304,1
9007,10690,2
144,17499,1
3691,1290,1
172,2282,6
5743,1467,1
265,3205,1
5,4114,2
210,265,2
413,316,3
931,991,3
164,180,3
4326,130,31
380,398,27
22,244,1
36755,23611,1
11282,37975,2
11342,1837,1
3062,4602,2
631,371,3
918,999,5
2783,16247,6
543,30,1
