source,target,weight
3057,26091,1
157,642,1
1897,18957,1
62,1322,2
932,3197,1
468,1090,4
999,30200,1
46,398,5
180,29,1
24898,46,1
58,23826,2
999,223,2
2425,45278,1
605,6994,1
20,141,3
10,5107,1
618,347,1
33,82,1
8024,3393,1
1108,5648,1
31,379,3
3508,2282,2
204,9681,3
720,3266,1
1420,417,3
134,6709,1
1518,1267,1
5,332,1
1085,9261,1
4103,862,8
1090,1010,1
899,2990,1
2292,2844,1
331,169,1
610,47,1
475,9250,1
648,3368,1
5619,601,2
1084,2441,1
1426,1268,1
811,621,1
5,252,3
698,543,4
1035,985,3
162,13,2
6380,697,1
2293,2463,1
1041,199,1
1420,1082,1
36815,6992,1
10409,265,1
379,114,1
1304,18544,1
1081,543,1
601,2727,1
46,1444,1
2424,7136,1
180,1038,1
16795,1010,2
2293,1023,1
2425,14456,1
995,969,1
1426,404,1
5026,1184,6
6992,10217,1
9590,968,1
618,595,2
21957,713,1
1214,18,2
2231,2362,1
9250,6574,1
6767,2521,1
648,2995,1
162,11,2
16837,7179,1
354,601,2
1008,15,1
7975,62,2
10330,8024,1
399,2288,1
2180,3728,1
4795,28,1
204,1245,1
3329,7378,1
11,86,1
1050,2867,1
20610,377,2
10118,1038,1
430,631,2
2598,5546,1
985,164,3
1041,379,1
398,416,2
2362,314,2
4558,1387,1
6992,8687,1
873,281,2
24,2,3
814,135,3
10,1411,1
2793,1020,1
3391,7185,1
3899,6676,1
1408,1386,1
1992,1465,2
5107,419,3
723,1090,2
855,28643,1
6414,2742,1
276,1005,1
2944,20698,2
566,498,1
618,895,1
840,47,1
3392,3060,1
294,506,1
18303,2410,1
4864,2457,1
1071,3008,1
266,4319,1
4106,862,1
1158,720,2
170,157,1
41810,936,1
12440,3609,1
2441,441,2
20,2330,1
1283,235,1
3891,234,1
5220,10693,1
10949,2457,2
12602,80,1
498,2282,1
2672,37276,1
1096,17442,1
1028,1184,1
3037,252,4
3057,172,1
24409,2598,1
2439,11127,2
36,1049,1
1211,1010,1
10561,12,1
2424,2457,3
377,410,1
2740,12302,1
800,430,4
862,458,2
1307,800,2
485,11148,1
281,984,1
14766,447,6
1210,862,2
6676,11107,1
2293,410,2
2566,20658,4
398,506,1
61,2990,1
7077,237,1
5544,13718,1
419,327,1
642,392,1
2292,6894,2
2783,2754,1
499,631,5
6992,9007,1
798,234,13
1533,142,1
52,105,1
337,873,3
33,4795,1
120,141,1
22274,862,1
1766,845,1
999,8460,2
903,441,1
4093,332,1
6087,6808,1
1096,204,1
2995,17485,1
3719,964,1
1105,252,1
418,141,1
2995,2331,1
2362,282,2
24898,416,1
999,36515,1
20,281,1
6761,4750,1
4467,503,3
862,408,2
121,11126,1
4128,2741,1
2424,25243,1
20857,157,1
6993,660,6
2740,9007,2
20110,419,1
109,44,1
18,41,1
19771,6630,2
450,892,2
681,1775,1
3,663,1
1147,244,1
12524,11282,1
416,2655,2
29831,46,2
28095,1124,2
683,6676,1
2457,10789,1
14888,506,2
2502,3302,2
1301,1087,1
276,130,5
3718,447,1
833,449,2
28643,3558,1
134,1108,1
524,330,1
3898,1411,1
1533,681,2
2425,3327,2
7179,294,2
683,9875,1
