source,target,weight
11688,10483,1
19,506,2
1044,2698,1
524,126,4
17444,7445,1
1237,512,1
3709,1531,2
11300,3911,1
1278,2457,1
1210,1038,1
130,4341,1
1496,450,1
4553,1429,1
1096,3508,2
48712,2457,1
4770,409,1
475,708,3
1321,19042,3
128,2680,2
148,512,2
3345,429,1
1147,12,1
252,506,4
128,4759,1
931,7006,1
399,148,1
5546,377,4
72,7378,1
3551,245,1
589,503,1
1050,3709,1
5219,3396,1
121,12438,2
42,65,2
131,336,1
16245,6993,1
11127,3714,1
704,862,2
5268,2698,2
18963,2662,1
180,148,3
924,141,5
234,9265,1
3216,3841,1
15,940,1
18018,7179,1
520,162,2
417,511,1
1159,964,1
276,506,4
142,6676,2
368,897,3
1095,1199,1
2477,6432,1
3327,1075,2
935,332,1
648,1087,1
3205,6894,6
19,398,1
2292,120,1
1003,355,1
180,1020,1
506,33,1
23387,204,1
200,610,2
4600,2671,1
42,6642,1
5405,409,1
601,1175,1
1100,157,1
2671,1390,1
10690,2293,1
162,585,1
273,30370,1
368,405,1
27,52,1
1075,2423,2
430,4255,1
130,4171,2
24,83,1
11273,415,1
512,337,1
3391,2726,1
1386,416,5
2478,192,1
223,447,5
512,1132,2
1269,499,3
276,2921,1
443,5111,1
5545,24420,1
1103,1047,1
265,2698,1
2441,6418,1
418,36,1
367,2296,1
1162,17115,1
1184,3892,1
4448,170,1
262,520,1
5380,4171,1
750,667,1
135,797,4
291,868,1
336,1085,1
16,25,2
1108,1010,2
4172,1038,1
607,4103,1
1032,164,2
16,1775,1
1184,936,1
6414,18301,1
1267,449,1
11057,157,1
3205,825,2
7179,2503,1
541,3551,4
1386,28956,1
1028,677,1
533,3,1
583,281,1
3508,1084,1
9007,6992,5
1244,14682,1
2424,25243,2
3592,10468,1
16795,1010,5
367,150,1
1031,1020,2
467,156,1
11907,4750,1
430,749,5
2,60,2
44,317,1
2420,800,1
72,195,1
3522,130,3
1104,1025,1
2457,1414,2
11116,5546,1
3631,16795,1
130,1387,5
458,2722,1
6894,449,4
3266,294,1
4750,5227,1
1035,358,1
192,1191,1
2446,2444,7
171,3302,2
1038,1390,2
800,5621,1
2921,4333,1
385,202,1
204,157,2
2292,126,2
991,148,2
8536,999,1
968,8539,1
5405,144,1
266,22219,1
2700,6414,1
1042,355,1
839,1390,1
2700,336,1
1064,354,1
206,467,1
14443,7975,1
12109,2566,1
2296,2433,1
6692,410,3
3057,2696,1
4553,800,3
192,8994,1
1408,130,3
169,2156,3
868,810,1
3834,3729,2
337,3008,1
4750,7046,1
3716,2288,2
1082,1049,2
409,724,1
2330,833,2
157,6418,1
1074,405,2
5544,5225,2
10131,122,2
11194,2778,1
896,30,1
621,171,1
1506,868,2
698,931,4
3719,4057,2
2945,235,1
1003,11,2
862,800,5
371,72,1
1078,641,1
1390,20519,1
10004,14171,1
6992,27238,1
4482,6996,4
130,5,6
33439,653,3
27,533,1
266,2231,1
2714,8835,1
9007,6414,4
3008,703,1
126,845,2
449,422,1
46,720,2
4035,368,1
2462,449,1
2672,683,4
130,800,3
18,1053,1
6266,749,1
833,141,2
19684,413,1
6622,2639,1
1322,697,1
940,2698,1
6227,409,4
15374,410,2
750,1164,2
37024,122,1
130,46157,1
1123,610,2
720,167,1
10199,935,1
512,1032,2
7179,7056,1
3592,4482,2
355,44,1
6395,419,1
232,2737,2
868,4521,1
339,10690,3
4515,1387,2
6996,2742,1
148,972,1
2598,62,2
5220,683,6
47,2784,1
3972,2750,1
762,512,1
162,995,1
902,499,1
1245,498,2
36892,642,1
88,6992,1
6356,1083,2
29228,1096,1
12414,3593,1
683,6100,1
126,1267,2
3336,2995,6
5287,11135,1
10643,1429,4
2394,1293,2
19,46196,1
2227,4482,3
1283,2958,1
1083,121,6
128,429,1
430,13,2
4181,4297,1
3709,368,2
641,337,2
432,7042,1
7077,3709,1
2416,918,1
180,31,3
2990,44,1
3302,366,1
2421,2420,2
4482,2703,1
12388,2944,3
16245,1442,1
