source,target,weight
120,12392,1
10,504,1
44,698,1
2323,3840,1
3392,2441,1
18075,1119,1
5724,468,1
814,377,1
5225,13716,3
2703,2693,1
29228,1082,1
749,6351,1
1269,383,1
715,2598,4
9583,223,1
162,449,1
2448,415,1
1147,244,3
2441,653,2
2722,276,1
940,7633,1
234,1435,2
122,856,1
2503,17398,1
13726,365,1
13477,327,3
859,985,1
1081,979,1
15156,2323,1
5615,5,1
2292,833,2
18,41,2
10,2049,1
121,420,1
566,610,5
1088,281,3
5545,428,1
456,327,2
4102,2619,1
2381,3207,2
169,3396,2
918,2362,2
44,86,1
82,41,2
4,66,1
4172,1301,1
170,7443,1
4031,410,1
520,8429,1
291,1050,1
428,1416,1
1283,642,1
338,585,1
4959,7179,1
2410,583,1
20,524,2
697,797,1
814,708,1
583,940,1
130,27525,2
1429,1025,3
19,276,3
1091,786,2
786,499,1
749,130,7
37954,2292,3
790,2282,1
6195,1105,2
1108,3368,1
62,6365,1
1227,467,1
2063,244,1
1411,28643,1
3302,331,1
128,952,1
968,16700,1
4295,512,2
314,420,1
1025,1038,2
10468,6992,1
2805,631,1
1426,192,4
935,14,4
22294,862,1
566,157,2
31,379,3
8970,2394,1
27187,833,1
1059,1269,1
12109,5111,2
826,7733,1
935,2446,1
4602,4603,1
10640,4128,1
314,22786,1
4083,28956,1
3709,367,2
289,543,2
6993,16239,1
1035,3325,1
18105,4670,1
533,2,1
1158,995,1
6894,3205,3
127,354,1
7180,1436,1
16,79,2
468,235,3
399,631,1
62,715,1
405,2793,1
28546,1627,1
458,6195,2
8700,2441,1
2464,897,1
2672,18945,1
42,25,1
3323,2425,3
2698,14589,2
4750,5227,1
924,262,1
415,969,1
4271,46,2
20,19771,2
947,1269,1
1433,3898,1
2824,234,1
358,31,1
6767,714,2
155,409,1
2598,321,1
10688,3719,2
10979,918,1
1433,3396,1
8970,1627,1
6144,2995,1
833,5743,1
984,1050,1
33,38,1
3679,3302,1
447,918,1
968,28643,4
1042,289,1
10540,1897,1
499,119,1
12100,2672,1
1085,1084,1
4482,6249,1
307,14,1
524,6894,4
5551,2282,1
800,1388,1
441,5219,2
2275,281,1
3325,982,1
1532,58,1
14,413,4
126,449,1
1095,738,2
1301,3274,1
618,2861,1
3327,3274,1
1078,29,1
200,84,1
605,1091,4
10643,1429,5
46,720,2
897,648,1
1073,2783,2
609,3725,1
1390,447,1
30,52,2
1101,180,1
265,5220,1
1210,2431,1
2424,8794,1
475,354,2
99,25,1
1010,1411,1
833,20,3
697,62,8
979,244,1
1083,232,6
1194,405,1
8373,458,1
978,128,1
6114,2984,1
2990,979,1
10409,2672,1
6992,2227,2
28643,2672,1
46,2251,2
316,2394,5
506,434,1
5585,1210,1
4080,289,1
234,1268,1
6377,5544,2
410,430,4
5972,918,1
4111,130,1
13744,450,3
6987,294,6
1085,2423,1
713,6992,1
990,281,2
1158,289,1
642,610,1
738,1159,1
589,20664,1
409,23826,6
58,8428,1
132,1090,6
1199,347,1
6692,410,2
10948,294,1
294,8024,2
101,126,1
416,332,1
142,618,1
1160,826,1
2239,5,1
2698,964,6
17444,7445,2
408,4718,1
16,398,1
983,820,1
405,337,1
347,1081,2
109,167,1
506,749,1
430,79,1
339,2742,2
336,330,1
3508,6939,1
2742,3592,4
122,14,4
24,127,2
6996,6993,4
1038,26789,1
16795,4835,1
868,740,1
12399,833,1
152,524,3
2227,2783,1
6418,19806,1
1085,25243,1
2969,13499,1
723,306,2
3508,33727,1
972,989,1
11282,141,1
59,982,1
642,6614,1
3368,1084,4
667,1165,2
553,9,1
585,940,1
6156,2990,5
405,991,1
4321,839,1
3057,1020,1
8144,868,1
9007,3592,1
1301,776,1
2817,447,1
1304,347,1
141,924,1
28095,10688,1
825,1467,1
2457,3345,1
234,383,2
2696,1083,2
902,157,1
2067,2521,1
3522,46,5
13,5,1
1123,180,1
15064,294,1
800,1429,3
337,244,1
3524,1041,1
2293,868,6
409,541,2
180,1114,1
2420,829,2
14232,447,1
6996,7964,1
2381,762,1
982,2434,1
982,1146,1
1041,12,2
3037,800,2
5343,15,1
337,379,3
833,2750,1
3508,21520,1
12109,11194,5
1158,3205,1
801,3508,2
5,6692,1
1429,6195,1
122,1378,1
16950,2696,3
3216,833,2
2783,265,1
65,524,1
1516,449,3
3898,3948,2
37208,5,1
1497,2740,1
33109,2362,1
4380,2381,1
2394,856,2
833,45468,1
1091,349,1
1506,2293,2
892,4786,1
2424,294,3
34096,314,3
989,1020,2
1411,4558,1
708,3368,1
6181,2696,1
2410,506,1
273,415,1
940,6676,1
7042,1095,2
1511,8841,1
1627,3522,1
1003,337,2
377,7975,3
1075,13,3
410,398,5
814,941,3
42,52,2
20966,2696,1
660,17300,1
610,10920,1
9197,589,1
990,31,2
2725,4294,1
2698,2410,2
379,1064,1
13726,1322,1
2296,418,1
1091,265,3
1390,4271,3
5545,11472,1
892,365,1
3729,232,1
20760,20,2
172,601,1
130,27568,1
2990,7475,1
5372,1304,1
740,820,3
762,820,1
385,141,1
76,204,1
11749,3834,1
935,3551,3
2448,1108,1
485,447,3
2655,862,7
336,2420,3
2521,720,1
338,3691,1
38561,862,1
6347,1465,1
653,840,1
