source,target,weight
120,833,1
1253,1038,1
999,26357,1
8047,12,1
2598,197,2
6993,3532,1
8101,420,1
2977,3134,1
5174,1210,1
4326,46,1
800,398,1
163,41,1
2296,142,1
1181,641,2
4751,982,1
50747,697,1
39,15,1
28956,605,1
865,512,1
367,3302,1
6418,41414,1
503,4462,1
316,541,1
1025,27525,1
2805,355,1
39711,1025,1
14078,2995,1
467,6618,1
18858,2598,3
839,4271,1
1124,232,1
5495,1210,1
13716,2311,1
86,52,2
1321,13333,1
276,1047,1
142,1532,2
9,128,1
327,144,2
276,1387,1
1506,3205,1
22231,12,1
1426,306,1
3336,2125,1
1085,26740,1
1003,355,1
2251,1387,1
1387,130,3
1876,1091,1
985,29,1
3715,2439,1
7185,29962,1
1041,13,1
4083,506,2
6380,6483,2
2311,600,1
452,1420,1
667,5650,1
237,4053,1
4090,19,1
141,347,1
11585,377,1
918,11103,1
984,989,1
2944,7483,1
533,82,1
9154,931,1
1244,506,1
605,8554,1
1897,197,2
892,18975,1
349,762,1
1388,1038,1
3537,873,1
430,46,1
5219,2381,1
24898,862,1
1038,410,1
293,30,1
3386,169,1
2990,3332,1
2321,3508,1
281,124,1
355,15244,1
2781,715,1
384,403,1
128,5571,1
5545,43,1
980,2672,1
3841,6890,1
3613,337,1
349,265,1
903,762,1
20760,20,2
6987,2457,1
2444,20437,1
2311,977,1
294,1085,2
352,5225,1
2503,358,1
985,379,2
1050,2867,1
9007,3592,2
2696,12438,1
10468,2227,1
25,409,1
204,157,2
648,14604,1
2420,3332,1
422,605,1
5862,130,2
3330,979,1
141,924,1
1074,281,2
6993,660,3
266,5192,2
1210,2250,1
839,252,1
144,34155,1
41,65,1
379,148,2
10949,1075,1
1095,855,1
314,327,1
447,1506,1
1162,11300,1
4386,11609,1
7169,130,1
383,281,1
499,1268,1
5107,2362,1
16613,121,1
2413,512,1
2861,41274,1
413,2662,1
2963,289,1
1020,1032,1
2477,23611,1
1110,631,1
2700,36999,1
15172,979,1
1073,520,1
1268,18216,1
2293,5724,1
430,866,1
2463,1511,1
294,2944,1
1184,2338,1
37276,2441,1
62,197,1
599,12669,1
10690,660,3
48,72,1
520,601,2
16,122,1
1389,306,1
144,13328,1
467,16,1
3984,2672,1
6949,520,1
653,265,2
350,1096,1
6195,4341,1
610,430,1
979,34326,1
467,192,1
1252,289,1
11127,3729,1
413,17444,1
172,354,2
1306,1090,1
3392,21602,1
62,11117,1
1085,1075,3
1228,383,1
2671,21889,1
8699,4603,1
2844,33,1
599,10668,1
3826,148,1
7378,4582,1
1088,355,1
2331,416,1
553,3062,1
2439,5287,2
2464,237,1
800,6574,2
141,9811,1
7661,47,1
9028,11194,1
506,410,1
2381,5595,1
173,338,1
447,4424,1
5358,13,1
204,3057,1
2639,2995,1
122,170,1
7975,62,2
44650,6676,1
104,30,1
2754,20,1
825,6894,1
13299,2598,2
3060,683,1
2454,1071,2
11376,410,1
29,2696,1
1020,499,1
3349,294,1
408,1387,1
6432,2696,1
347,417,1
43957,1301,1
377,1091,1
354,192,1
2477,6993,1
5,1429,1
244,985,1
399,931,1
3396,2441,1
3521,232,1
6418,2457,1
157,5093,1
1045,405,1
2381,14928,1
589,2292,2
697,7975,2
4000,416,1
11194,11405,1
1039,985,1
434,152,1
2311,33472,1
897,7078,1
10131,856,1
367,5648,1
281,972,1
22294,410,1
3368,418,1
294,281,1
2696,540,1
15,127,1
349,39,1
170,440,1
8178,1159,2
4326,130,3
