source,target,weight
1423,157,1
4333,12,9
410,4603,1
750,2996,1
641,13,1
1627,3522,5
398,839,6
46,2655,8
1158,415,5
16,79,8
2296,621,8
1531,368,5
46,931,1
430,2251,6
1050,12321,3
333,368,1
24,15,7
8512,1147,1
839,46,6
1244,34148,1
1074,543,1
12,2995,2
862,1429,12
862,380,7
895,969,1
2451,164,1
6574,416,2
29,164,4
44,48,1
3911,347,3
151,164,1
2259,10,1
1132,124,3
1071,1027,1
46,932,1
1387,1627,3
5,800,11
347,3057,2
405,873,3
25,3176,2
1005,4031,1
7198,800,1
150,134,2
26789,2251,1
80,16,2
252,8728,2
862,1253,3
1306,826,1
332,5,3
1082,29228,13
232,1010,1
3709,1444,2
3708,16795,1
371,11,1
418,33,3
1408,506,5
11,1123,4
405,1039,4
252,1429,15
3688,1132,1
1387,257,1
520,506,3
405,3064,1
150,10693,1
969,5,1
4147,12,1
368,281,3
1377,855,1
252,380,5
347,1041,3
1418,714,1
3508,940,2
1041,2462,3
276,380,2
19,458,8
5163,332,2
14171,940,1
2619,2867,1
972,1020,4
631,5,10
1390,1105,2
252,1210,5
1158,667,2
398,380,32
1247,543,1
8023,641,1
410,12682,1
1010,4561,1
1237,289,3
28,39,1
180,31,10
1082,1095,2
873,1020,2
1023,42,1
237,1531,6
31,683,3
1025,4102,5
3008,349,4
164,1110,3
10841,18,1
6195,1386,9
4095,862,1
29,1035,3
762,148,3
379,3064,2
931,281,2
2454,29,5
4078,1025,5
11915,603,1
162,543,4
8373,252,1
2497,1095,1
162,1132,1
167,759,1
873,148,3
720,985,2
180,1038,1
1075,13,9
630,86,1
368,29,1
22203,1387,1
40,7722,1
1027,1252,1
543,358,1
209,583,2
2288,3716,3
2722,1038,4
7124,2969,2
2995,13,1
862,6692,7
3884,379,1
897,1531,9
631,1049,4
252,1025,12
1011,180,1
180,703,6
2502,1049,1
865,11,1
3911,20035,1
367,2282,1
281,31,5
39,293,5
244,995,3
985,124,3
27198,1038,1
162,4795,1
12,27,2
42,244,1
873,1028,2
237,3368,6
3166,1158,1
321,1041,1
430,5621,6
6692,862,5
1023,142,1
1010,1084,2
2288,289,2
1071,641,2
141,16795,1
379,8820,1
69,72,1
1387,4083,4
1388,4102,1
148,289,11
3302,430,1
366,2867,2
159,148,2
504,430,2
252,4172,6
862,3037,16
82,3325,1
931,1010,4
130,8675,1
1387,9353,1
985,543,3
3368,12321,2
800,7006,1
34499,130,1
27,33,5
416,2441,1
131,368,7
1095,667,3
2619,40,2
648,1158,1
142,1531,3
12,1104,4
4,271,1
583,2969,3
1038,4102,3
410,4102,7
669,430,7
1184,618,1
3064,31,4
1098,1181,2
15,1049,1
2793,1020,1
19,4083,2
1032,11310,1
873,6699,3
31,984,5
703,281,2
17707,1158,2
610,641,1
29,1181,6
86,39,5
3135,290,1
16795,46,3
762,124,5
631,1010,8
3709,1064,2
167,38,6
750,585,2
1533,13,2
618,1423,2
2352,44,1
931,180,4
1108,897,5
4146,276,1
1416,1158,2
1386,1387,6
2067,417,1
985,681,1
430,3522,6
3709,7077,1
410,679,1
2288,16646,1
800,1390,6
180,972,5
1210,46,12
697,430,2
1127,337,2
6321,984,1
1826,1390,1
2331,12,2
855,1158,10
1081,1080,1
11,1072,2
750,244,5
3302,1050,2
72,15,2
148,1123,8
24,2,7
1132,2553,2
1020,31,3
855,3229,1
276,5177,1
44,41,7
1081,3911,2
244,2969,2
1070,3302,1
1038,430,6
1025,124,1
3368,989,1
15,42,6
1095,1199,1
681,1533,17
30031,347,3
6195,5174,1
148,350,2
931,128,1
255,4171,1
931,2805,4
855,3911,2
5,294,3
720,631,4
1307,12,10
9439,12,1
1387,276,8
4103,862,30
1049,46,5
417,995,1
762,46,2
458,1038,13
1245,430,3
595,1175,3
289,2814,1
667,79,4
3697,1039,1
24,33,6
1041,1160,2
24,1274,1
417,180,2
79,16,5
2288,3371,1
180,1110,2
989,903,1
41,39,4
13,1108,3
244,30200,1
41,610,1
1098,289,2
408,6195,2
603,60,1
2921,12,15
703,3008,2
660,142,1
931,1220,1
1025,4333,1
861,458,2
16,8,2
12130,46,2
1075,44,1
703,1039,1
1210,506,8
1023,430,2
18,127,8
738,281,1
1387,790,1
252,2448,1
990,405,5
631,512,4
1418,1387,1
1158,1416,1
800,5587,9
410,6195,16
15,4,8
1071,1132,3
543,3064,1
1390,8970,5
496,533,1
398,4086,1
10958,1025,1
48,60,8
1533,34148,1
1010,379,2
1533,7633,1
3302,3368,6
862,5163,2
660,5,1
31,1164,2
358,1028,2
1220,3008,3
1386,9228,1
349,29,3
2919,458,2
124,18,1
1082,405,2
4061,130,7
237,13,12
4773,39,1
237,1075,2
4750,1025,1
164,466,5
2296,1050,2
714,1010,2
714,10484,1
410,452,2
417,1082,3
585,1041,3
1003,698,2
2462,162,1
273,89,1
1038,1429,9
405,703,6
1003,985,4
862,4271,9
19,12,10
211,82,1
976,897,1
419,12,2
1286,142,1
22045,4083,2
2700,40,1
1286,630,1
630,2698,1
46,12,12
195,749,1
506,1408,5
2457,430,1
458,2047,1
631,1301,2
3654,631,1
31,265,3
667,5650,1
678,398,2
405,1041,1
1418,583,2
150,982,1
418,366,5
3205,289,1
355,984,4
1421,10004,2
1031,873,2
430,380,3
142,164,1
30066,749,1
