source,target,weight
9168,512,1
8,996,1
466,512,2
8,82,1
131,124,1
44,9713,1
368,449,2
458,17300,1
2462,12,2
46,15374,2
164,969,1
38,127,1
105,23624,1
72,65,1
16795,13,2
14888,2722,1
1088,3008,1
410,25218,2
1423,4064,1
5546,1032,1
4102,1387,1
273,1123,1
7769,130,2
1147,1159,1
415,2118,1
257,27,1
971,355,1
2921,1386,2
1220,3008,1
1123,180,1
410,430,4
410,4172,1
337,630,1
2411,252,1
355,1064,1
1416,1041,1
1385,19,1
1210,416,3
631,1020,1
1025,410,3
131,31,1
189,1627,1
289,281,1
458,839,2
273,6632,1
1415,12,1
11,131,4
4172,1387,3
3772,1041,1
1390,41,1
7971,3368,2
1003,873,1
61,595,2
506,749,1
398,458,3
4333,862,1
494,1081,1
1418,583,2
990,11,1
1047,430,1
583,172,1
2288,762,2
964,583,1
1050,336,1
607,5,3
1132,931,1
19,800,2
2655,410,2
631,2804,1
3008,25580,1
1020,119,1
416,5,2
289,543,2
252,410,3
1050,1049,2
2817,29,1
398,197,1
458,398,2
79,65,2
4,293,1
1194,355,1
86,38,1
1095,750,1
6195,8970,1
19,458,3
86,65,2
20,512,1
1039,631,2
2719,130,1
1082,1237,1
4102,332,2
8579,1386,1
862,2919,1
252,5585,1
4053,142,1
2296,897,1
336,131,1
27623,252,1
4575,4102,1
3,15,3
984,279,1
1103,749,1
33,25467,1
9690,862,2
1416,2580,1
134,13607,1
4255,1038,1
5689,1003,1
641,31,1
1237,1010,1
130,4171,1
873,405,1
985,762,2
669,142,1
6600,410,3
415,1175,2
1084,39,1
62,18,1
1071,1010,2
19164,6195,3
210,714,1
609,130,1
11596,331,1
2311,10,1
762,1020,1
7468,1244,1
2655,399,1
355,281,2
99,25,1
3709,3711,1
162,1025,1
6195,22403,1
14888,12,1
1020,1039,1
52,15,3
2413,399,2
4121,39,1
3535,237,1
6574,1429,2
19,252,2
862,410,1
995,826,3
4084,800,4
430,413,1
621,13222,1
16,3,2
3037,862,3
1429,458,2
1444,41,1
2454,1158,1
114,5,1
631,336,1
5223,4,1
252,3037,2
430,405,1
199,458,2
150,366,1
458,2921,2
79,82,3
826,169,1
1038,416,1
130,1386,1
6767,1108,2
44,10,1
749,380,1
1307,12,1
1390,358,1
142,1775,1
39,16,2
750,290,1
3709,681,3
331,11422,1
506,418,2
399,698,1
410,4541,1
39,127,1
252,1307,1
41,94,1
1387,800,2
1003,355,1
985,984,2
16795,16492,1
1035,641,1
1181,164,3
3368,2448,2
2995,417,1
458,410,3
703,631,2
10155,1429,1
281,964,1
1627,6195,1
13,940,1
8970,1025,2
603,31,1
472,3176,1
458,1025,1
618,964,1
11337,130,1
1032,3237,1
458,33734,1
2503,42,2
1390,4171,1
62,244,1
2331,800,3
458,6266,1
862,12,3
989,762,1
16,330,1
4111,12,2
398,430,1
8,41,1
3368,1084,4
2436,281,1
398,4153,1
687,1237,1
1005,506,2
683,1049,1
273,379,1
1158,11133,1
347,475,1
336,1390,1
458,2294,1
4515,1387,1
1095,1421,2
1049,3057,2
506,1244,1
290,855,1
1210,607,1
255,44,2
26789,5,2
41,5,1
1041,2462,1
585,130,1
109,167,1
1108,368,1
276,458,2
3537,631,1
415,595,3
931,164,2
452,18,1
399,148,1
7197,1627,1
3709,1084,1
1075,3368,1
4103,1390,2
4146,1038,3
1132,405,2
995,1041,2
714,1533,2
1415,5,1
10670,276,1
417,273,1
31,379,3
58,1132,1
1390,4271,3
27563,1387,1
1027,379,2
8152,762,1
3825,1123,1
290,750,2
1387,1390,1
37208,5,1
1025,607,1
4361,416,1
2921,800,2
130,46830,1
16,1184,1
830,681,1
8970,130,3
583,1082,2
337,762,2
419,46,2
234,418,1
38322,416,1
1038,4171,1
6195,631,2
366,630,1
337,281,1
12,4111,1
1123,167,1
512,11,1
415,53283,1
31,512,3
1088,281,3
10561,1387,2
1005,19164,1
1176,969,1
82,281,1
40,9840,1
1210,276,1
630,2448,2
826,281,1
447,1388,1
458,252,2
4172,862,1
4326,130,10
38290,2921,1
1388,6195,1
1050,2448,2
27,4,2
367,281,2
39,996,2
42,4064,1
42,2,1
1035,29,2
13702,3709,1
2509,714,1
338,252,1
897,272,1
738,31,1
189,418,1
989,399,1
1159,1095,1
968,12,1
6195,1387,2
3368,317,1
379,1039,4
10,72,1
46,131,1
415,6450,1
164,1274,1
8373,1390,3
265,72,1
1158,148,1
1035,289,2
1108,610,1
410,9439,1
1123,2455,1
1049,7971,1
681,1039,1
18,642,1
7971,415,1
22,399,1
2722,4097,1
4718,130,1
669,800,1
1003,2441,1
1020,42938,1
4,82,1
2867,1050,3
899,543,3
4097,19,1
1444,458,1
4085,332,2
417,3911,1
940,2448,1
855,683,1
39,533,1
984,281,1
22,1132,1
995,8728,1
29,1010,2
6949,31,1
3709,630,1
416,1005,1
1531,331,2
167,989,1
16,124,1
3508,1082,2
290,5086,1
5,8023,1
813,931,1
4553,458,1
1020,984,4
839,46,1
458,11107,1
82,92,1
1084,150,3
2288,1237,3
1060,148,1
