source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
29,11177,1,0,0,1,0,0,0,0.0,0.0,0,0,0
142,618,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4097,4083,3,0,0,3,0,0,0,0.0,0.0,0,0,0
1032,379,1,0,0,1,0,0,0,0.0,0.0,0,0,0
410,2655,3,0.00912,0.05925925925925925925925925926,2,1,0,0.00912,0,0.0,0.05925925925925925925925925926,0,0
430,6195,5,0.1397,3.024337158686189157103284527,0,4,1,0.0,0.1397,0,0,3.024337158686189157103284527,0
1387,309,1,0,0,0,1,0,0.0,0,0.0,0,0,0
80,533,3,0,0,2,1,0,0,0,0.0,0,0,0
5587,130,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4103,862,9,0,0,9,0,0,0,0.0,0.0,0,0,0
1020,631,2,0,0,1,1,0,0,0,0.0,0,0,0
1039,762,1,0,0,1,0,0,0,0.0,0.0,0,0,0
336,762,2,0.1454,2.772692601067887109077040427,2,0,0,0.1454,0.0,0.0,2.772692601067887109077040427,0,0
855,1041,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3302,367,1,0.0148,0.09616634178037686809616634178,1,0,0,0.0148,0.0,0.0,0.09616634178037686809616634178,0,0
19109,1429,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2454,29,3,0,0,3,0,0,0,0.0,0.0,0,0,0
180,124,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2969,762,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4103,19,1,0,0,1,0,0,0,0.0,0.0,0,0,0
41,6297,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1253,749,2,0,0,2,0,0,0,0.0,0.0,0,0,0
26789,506,5,0,0,3,2,0,0,0,0.0,0,0,0
13240,1533,1,0,0,1,0,0,0,0.0,0.0,0,0,0
281,618,1,0.0399,0.3723404255319148936170212766,1,0,0,0.0399,0.0,0.0,0.3723404255319148936170212766,0,0
3508,506,2,0,0,1,1,0,0,0,0.0,0,0,0
1095,1082,1,0,0,0,1,0,0.0,0,0.0,0,0,0
244,26,1,0.00798,0.1842105263157894736842105263,0,1,0,0.0,0.00798,0.0,0,0.1842105263157894736842105263,0
1039,1032,1,0,0,0,1,0,0.0,0,0.0,0,0,0
40,33,1,0.0228,0.2580645161290322580645161290,0,0,1,0.0,0.0,0.0228,0,0,0.2580645161290322580645161290
46,4255,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1081,1147,1,0.00228,0.04761904761904761904761904762,0,1,0,0.0,0.00228,0.0,0,0.04761904761904761904761904762,0
1032,631,3,0,0,3,0,0,0,0.0,0.0,0,0,0
27,82,3,0.1938,1.801549720189410245372363323,0,2,1,0.0,0.1938,0,0,1.801549720189410245372363323,0
931,984,2,0,0,0,0,2,0.0,0.0,0,0,0,0
2331,1038,1,0,0,1,0,0,0,0.0,0.0,0,0,0
989,379,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2921,1038,5,0.0923,0.8838887648163312571858689628,4,1,0,0.0809,0.0114,0.0,0.7848788638262322472848788638,0.09900990099009900990099009901,0
58,631,2,0,0,1,1,0,0,0,0.0,0,0,0
968,631,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2969,290,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11596,714,2,0,0,0,2,0,0.0,0,0.0,0,0,0
5,20,1,0,0,0,1,0,0.0,0,0.0,0,0,0
862,368,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1210,410,1,0,0,0,0,1,0.0,0.0,0,0,0,0
607,1429,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1030,289,2,0.1135,1.461611016789285040558385210,2,0,0,0.1135,0.0,0.0,1.461611016789285040558385210,0,0
631,2784,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1390,6692,2,0.0057,0.08547008547008547008547008547,1,0,1,0,0.0,0.0057,0,0,0.08547008547008547008547008547
164,1071,3,0,0,0,3,0,0.0,0,0.0,0,0,0
337,873,2,0.0103,0.2377654662973222530009233610,0,1,1,0.0,0.0103,0,0,0.2377654662973222530009233610,0
180,45961,1,0,0,0,0,1,0.0,0.0,0,0,0,0
2921,294,1,0,0,1,0,0,0,0.0,0.0,0,0,0
826,7733,1,0.00359,0.05383115909431698905383115909,1,0,0,0.00359,0.0,0.0,0.05383115909431698905383115909,0,0
1306,33,2,0.0399,0.9210526315789473684210526316,1,1,0,0.0399,0,0.0,0.9210526315789473684210526316,0,0
23826,122,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1387,1408,1,0,0,0,1,0,0.0,0,0.0,0,0,0
7042,1082,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2867,1532,1,0,0,0,1,0,0.0,0,0.0,0,0,0
33,18,3,0.00285,0.05697720911635345861655337865,1,1,1,0.00285,0,0,0.05697720911635345861655337865,0,0
2331,6195,3,0,0,2,0,1,0,0.0,0,0,0,0
3161,162,1,0,0,1,0,0,0,0.0,0.0,0,0,0
410,862,1,0,0,0,0,1,0.0,0.0,0,0,0,0
7882,750,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2655,130,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1385,506,4,0,0,4,0,0,0,0.0,0.0,0,0,0
