source,target,weight
12,79,1
380,1005,3
1386,252,6
861,1390,1
252,43388,1
1088,543,1
3709,3239,1
2721,1038,1
738,40,1
4326,252,4
379,1003,1
195,1084,1
180,31,3
714,9645,1
1532,1108,1
931,1237,1
366,1049,2
1408,1429,1
543,42231,1
603,148,1
1050,714,2
337,1081,1
750,43,1
5,1050,2
4,6429,1
12,301,1
2381,162,1
458,1775,1
3708,1533,1
358,2457,1
430,150,3
2497,1147,1
281,1039,1
839,416,2
339,46,1
107,33,1
506,131,3
150,2497,1
2079,410,1
273,330,1
703,631,2
41,65,2
19918,276,1
16,25,2
1091,15,2
44,82,3
30200,417,1
839,4330,1
10670,1386,2
42,39,1
289,29,3
630,609,1
862,801,1
1081,618,3
630,237,1
2125,607,1
512,720,1
380,458,1
3522,46,2
4333,46,4
2619,1050,1
2760,989,1
417,1041,1
709,398,1
430,861,1
10643,1429,4
2646,1210,2
2253,398,1
984,1132,1
350,148,4
5,11,1
1049,252,2
415,1533,1
2975,1082,1
13,3709,3
210,410,1
1290,750,1
1105,416,1
244,29,1
11831,410,1
4542,331,1
2296,621,2
1531,368,3
667,244,3
1050,12321,1
3277,1108,1
1162,16795,2
3037,1038,2
985,762,1
1088,31,2
839,46,3
1244,34148,1
12,2995,2
244,3524,2
167,44,1
151,164,1
8970,22051,1
648,331,1
398,1210,1
20519,398,1
11,131,2
379,543,1
337,379,1
1387,1627,1
1025,6195,4
237,897,2
2439,79,1
273,1023,1
410,26789,1
26789,2251,1
8519,31,1
332,5,1
197,533,1
683,1244,1
408,6195,1
621,631,1
2448,171,1
1032,148,1
11,1123,1
3709,1049,2
150,10693,1
11000,16795,2
72,39,1
35,24,1
1377,855,1
3037,1387,1
252,380,2
180,1082,1
368,131,4
1244,16795,2
10,892,1
24,82,4
44,60,1
330,41,1
985,1132,3
3456,762,3
762,1071,3
6699,29,1
3037,506,2
4103,862,12
2619,2867,1
12321,621,2
1627,428,1
398,1084,1
46,800,2
418,506,1
641,3536,1
337,1110,1
1035,762,2
630,897,3
800,130,2
1103,430,2
1010,4561,1
164,1181,1
4331,800,3
1627,408,2
862,130,1
1039,603,1
1104,4083,2
1162,8174,1
985,1003,1
1237,148,1
991,677,2
762,148,1
379,3064,1
415,4630,2
897,148,1
1010,1032,1
405,1039,2
28,42,1
2497,1095,1
162,583,2
416,150,1
714,1531,2
1049,585,1
26,150,1
22203,1387,1
862,4271,2
32156,276,1
38290,506,1
383,405,1
1464,86,1
410,1010,5
4083,1038,1
610,148,2
52,33,2
631,1049,1
252,368,2
1011,180,1
180,703,2
2502,1049,1
972,873,1
367,2282,1
281,31,1
3302,472,3
368,10010,2
27198,1038,1
4541,19,1
221,472,1
16795,434,1
162,4795,1
1095,1147,2
42,244,1
762,1035,1
142,418,3
141,79,2
750,415,1
370,2288,1
408,862,2
5358,11596,1
430,19,1
4,15817,1
862,750,1
3345,897,1
252,866,2
148,16,1
350,931,2
1387,4083,1
33,15,1
3037,46,2
749,458,1
366,2867,1
416,430,2
82,3325,1
3135,347,1
1041,417,3
466,512,2
281,358,1
12,5,3
648,1158,1
40,3524,1
3064,31,3
1031,2288,1
383,18,1
276,410,2
170,24,1
1302,31,1
31,1027,2
5621,416,1
703,281,1
1104,4255,1
603,350,1
855,3911,1
1244,989,1
16795,46,2
331,621,2
2571,11,1
3709,1064,1
750,585,1
1010,3277,1
618,1423,2
800,1387,3
5589,749,1
1159,383,1
150,2745,1
585,244,1
1429,800,9
1210,398,2
38,42,1
618,162,1
2067,417,1
931,2990,1
415,410,1
38479,862,1
252,1104,3
1181,358,1
209,5648,1
25,82,1
1443,1038,1
1047,1429,1
409,41,1
618,1416,1
506,368,1
237,16795,1
2331,12,1
533,44,1
1047,1385,2
21331,1047,1
6195,1385,1
124,130,1
1108,14583,1
2655,862,3
2921,862,2
3426,995,2
232,18,1
5543,839,1
3709,367,1
2867,368,1
379,1035,1
1159,964,1
826,22,1
1081,3911,2
1390,1627,2
1038,430,5
703,417,1
1025,124,1
15,42,1
1089,350,2
1095,1199,1
991,762,1
2919,800,2
3371,1032,1
331,1084,1
2331,1387,1
931,2805,2
418,114,1
415,162,2
2282,583,2
9439,12,1
762,46,1
1531,897,1
209,418,1
2793,543,1
1110,289,1
1071,1237,2
826,969,2
3057,162,1
512,379,2
289,2814,1
10,41,2
667,79,1
1421,347,1
18687,16795,1
714,9168,1
417,180,1
18,38,2
405,31,1
940,2296,1
897,3709,1
41,610,1
415,379,2
4113,862,1
416,3037,1
336,289,2
862,2921,1
164,512,1
1075,44,1
703,1039,1
5,410,1
410,9439,1
621,119,1
46,1429,3
7042,3008,1
244,1775,1
1386,862,2
4554,862,3
410,1321,1
2919,398,2
750,618,3
873,2262,1
1082,79,2
1390,8970,4
22045,410,3
358,2619,1
13,666,1
749,12,3
2424,1038,1
48,60,2
1010,379,1
1025,416,3
506,4330,1
3302,3368,2
252,5,2
349,29,2
124,18,1
30,10969,1
1045,3008,1
142,1444,1
331,993,1
714,1010,1
855,1147,2
410,452,1
15,36,1
244,1423,1
1387,458,2
4255,1038,3
79,260,1
6574,1385,1
25,30,2
2700,40,1
36819,252,1
1286,630,1
630,2698,1
985,506,1
195,749,1
82,22,1
41,239,1
13562,130,6
355,595,1
255,40,2
12,410,3
678,398,1
4331,410,1
931,985,2
512,15,1
1027,1519,1
31,22,1
367,13,5
332,800,5
355,984,3
1031,873,2
430,380,1
11337,5,1
3688,164,1
2455,512,2
244,2503,1
331,2448,1
366,1087,1
16795,7185,1
65,10,2
415,1416,1
985,1219,1
2420,3,2
762,281,1
1095,3785,1
42,16704,1
11,148,1
2497,349,1
1105,1408,1
312,1159,1
972,2288,5
1041,964,1
252,4171,1
3060,618,1
1421,6603,1
11,603,2
1020,984,1
2288,405,2
7042,1095,1
800,4111,1
403,631,1
1390,506,2
105,86,2
417,738,1
641,289,1
5,749,2
281,990,1
46,762,2
7077,3709,1
1087,16795,2
931,29,1
368,244,1
506,704,1
1237,6321,1
190,1003,1
5,408,1
4603,25,1
1027,512,1
1244,12321,1
2671,11,1
5587,130,2
18720,86,1
42,10,2
209,15,1
6593,130,1
1408,46,3
3008,31,3
139,24,1
10492,86,1
126,873,1
1071,1050,1
1047,506,4
1050,2441,1
10670,6195,1
2919,416,1
130,398,2
2454,984,1
1775,2921,1
614,40,1
618,419,1
31,210,1
47,11,1
533,200,1
10773,618,1
4641,273,1
1039,1032,1
4171,430,2
714,171,1
4529,762,1
237,10484,1
317,410,1
347,1041,1
1175,1162,1
969,30929,1
130,6574,3
585,398,1
36745,749,4
1041,1290,2
148,358,3
1533,2448,1
276,12,3
290,11,1
583,244,2
1010,410,7
14888,800,1
585,472,1
1070,1627,1
1072,1123,2
2581,416,1
703,11,1
1104,6195,1
130,2655,1
506,11000,1
458,46,2
148,3057,1
1775,3709,1
331,2323,1
46,4084,2
86,1079,1
12,2952,1
41,150,1
379,148,1
2722,6574,1
336,985,1
1064,1181,1
1041,336,2
79,232,2
4326,46,1
931,631,3
11,337,1
11337,1429,1
3,14171,1
995,583,4
131,1023,1
12,416,2
750,3558,1
131,171,1
467,8,1
281,379,1
383,281,3
897,1071,1
1095,2580,1
862,1429,1
641,1123,1
1038,1775,1
10492,1082,1
641,512,2
4255,398,1
169,12,1
27525,130,1
417,855,1
19,428,1
1003,984,2
1531,16795,1
144,80,1
418,244,1
506,46,1
4171,4084,1
1237,1078,1
368,897,3
4083,5,4
3911,273,1
1047,800,2
109,167,1
1037,1038,1
1386,12,1
31,1039,2
714,281,1
3037,130,6
276,698,1
855,1161,1
172,1082,2
39,15,3
276,4150,1
66,27,1
336,180,1
13225,5358,1
4111,130,2
452,533,1
336,1386,2
3558,583,1
26722,6574,1
5174,1429,4
1160,5648,1
14,4795,1
41,995,1
290,583,1
162,418,1
30,25,1
4331,749,1
2969,1041,1
105,4795,1
1053,677,1
31,1050,1
252,2239,2
252,410,3
180,931,1
1005,12,3
2497,366,1
410,26,1
82,269,1
79,42,1
1049,5,1
1132,4282,1
1123,1032,1
2288,855,1
3302,142,2
2296,940,1
828,4,1
416,276,3
1211,873,2
14171,1095,1
383,164,1
681,2296,2
12321,3368,1
485,1108,1
621,40058,1
40,1049,2
46,15,1
1387,1307,1
366,13,2
4361,1387,2
379,232,1
294,16795,2
862,2655,2
873,1039,1
762,1218,1
336,1421,1
2253,1104,1
1010,897,1
704,862,2
1039,3234,1
1041,969,2
595,1071,1
1020,148,2
162,683,2
1084,993,1
